x,y,z,alpha,beta,gamma,time
-1.6741337776184082,0.8208573460578918,0.3328593075275421,0.00024432346130403085,8.444950761816357e-05,-0.00016938608354852828,1763090303
-1.6741514205932617,0.8208081722259521,0.3328782021999359,0.0001599731565459608,-7.531340984278142e-05,-0.00014515823499638416,1763090303
-1.6741456985473633,0.8208531141281128,0.33290234208106995,0.0003938905979635359,0.00012824315405687842,-0.00019332481778939798,1763090303
-1.674126386642456,0.8208637833595276,0.33289748430252075,0.0003183784044264473,-2.0382049641072126e-05,-0.00019639688142327448,1763090303
-1.6740291118621826,0.820854902267456,0.3328501880168915,0.00045401922183084065,0.00015240302412432858,1.601982126020855e-05,1763090303
-1.6740813255310059,0.8208427429199219,0.33280888199806213,0.0005310663628831334,6.621663689653074e-06,1.5063110585842888e-05,1763090303
-1.674167275428772,0.8208521604537964,0.3328452408313751,0.0003821077661375916,0.00047818281930188665,-0.00019877587086775347,1763090303
-1.674122929573059,0.8207714557647705,0.33284565806388855,0.0003855860110059373,0.00016687749019398302,4.137545181575761e-05,1763090303
-1.6740858554840088,0.8207843899726868,0.3328569829463959,0.0003654944516692063,5.6166876246786214e-05,2.0596222167487214e-05,1763090303
-1.6741125583648682,0.8208242058753967,0.33284899592399597,0.0002454485005173758,3.924323446481142e-05,0.00011021007888441227,1763090303
-1.6741492748260498,0.8208359479904175,0.33288800716400146,0.0002424419471840506,4.801847742216304e-05,-0.00023284350641434188,1763090303
-1.6741048097610474,0.8208192586898804,0.33290883898735046,0.00023222061497379899,-0.00018995647478569467,0.00010798156032315933,1763090303
-1.6741337776184082,0.8208368420600891,0.33293139934539795,0.00038410352112351224,-0.00021198532241125558,-8.694802402506854e-05,1763090303
-1.6741442680358887,0.8208437561988831,0.332933634519577,0.0002486471964151057,-0.00015201807543292346,-0.00015724107997051913,1763090303
-1.6741533279418945,0.8208239078521729,0.33288994431495667,0.00023379219384018067,-0.00016399626116981117,-5.063096450707035e-05,1763090303
-1.6741352081298828,0.8208432793617249,0.33286595344543457,8.670531673832545e-05,0.0002420761377467308,-0.000252955341723923,1763090303
-1.6741273403167725,0.820829451084137,0.3328568935394287,0.00016706141397772743,0.00035811672434505964,-0.00021430844625583187,1763090303
-1.6741597652435303,0.8207941651344299,0.33288323879241943,0.00011333548135011081,0.000365399899521812,-0.00018853119442839735,1763090303
-1.674163818359375,0.8207908868789673,0.3328803479671478,0.00032628925707532127,0.0004227615194361144,-5.127299416135163e-05,1763090303
-1.6741745471954346,0.8207681179046631,0.3328636884689331,0.0001281602431623545,0.00041218453027319467,-0.00012209235739072354,1763090303
-1.6741077899932861,0.820810854434967,0.3328009247779846,0.0002614242343109978,0.00037376715950167825,0.00011000082804975107,1763090303
-1.6741596460342407,0.8208496570587158,0.33284059166908264,6.161646943792935e-05,0.00022034902967133397,-0.00021825796915572566,1763090303
-1.6741585731506348,0.820804238319397,0.3328971862792969,0.0001733913236044544,0.00050891929350869,-0.00011888949683248254,1763090303
