X_Human,Y_Human,Theta_Human,X_Robot,Y_Robot,Theta_Robot,time
-0.4803411364555359,-1.6599200963974,-2.303120717465878,0.24366562068462372,2.5394790172576904,-1.7686512918175368,1766201827.5160508
-0.4803411364555359,-1.6599200963974,-2.303120717465878,0.243647038936615,2.5394468307495117,-1.7684255542708303,1766201827.526054
-0.47429588437080383,-1.643884301185608,-2.273791885502765,0.243647038936615,2.5394468307495117,-1.7684255542708303,1766201827.526106
-0.47429588437080383,-1.643884301185608,-2.273791885502765,0.24371401965618134,2.539454221725464,-1.7687487131255493,1766201827.53604
-0.47429588437080383,-1.643884301185608,-2.273791885502765,0.24369269609451294,2.5393595695495605,-1.7685909035885636,1766201827.5459924
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.24369269609451294,2.5393595695495605,-1.7685909035885636,1766201827.5560775
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.24374279379844666,2.5394482612609863,-1.7688656677018741,1766201827.555995
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.2437436580657959,2.53941011428833,-1.7687784122629842,1766201827.5560148
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.2437695562839508,2.539395809173584,-1.7690163528182035,1766201827.5759916
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.244047611951828,2.5391790866851807,-1.7692408005630178,1766201827.5760179
-0.47030070424079895,-1.615481972694397,-2.1796201561976054,0.24395249783992767,2.539569139480591,-1.7703028261950966,1766201827.5859892
-0.4672379493713379,-1.5941075086593628,-2.1226594057059365,0.24395249783992767,2.539569139480591,-1.7703028261950966,1766201827.586008
-0.4672379493713379,-1.5941075086593628,-2.1226594057059365,0.2437073439359665,2.5394179821014404,-1.768792928105738,1766201827.5960832
-0.4664168357849121,-1.586944341659546,-2.103740367941141,0.2437073439359665,2.5394179821014404,-1.768792928105738,1766201827.596123
-0.4664168357849121,-1.586944341659546,-2.103740367941141,0.2436666190624237,2.5394179821014404,-1.7686593313237209,1766201827.6061263
-0.4655190110206604,-1.579938292503357,-2.0843800180567675,0.2436666190624237,2.5394179821014404,-1.7686593313237209,1766201827.6061652
-0.4655190110206604,-1.579938292503357,-2.0843800180567675,0.24370531737804413,2.539409637451172,-1.76899996187873,1766201827.6061804
-0.46469420194625854,-1.5729626417160034,-2.0647092884666005,0.24370531737804413,2.539409637451172,-1.76899996187873,1766201827.6061895
