x,y,z,alpha,beta,gamma,time
-1.547228455543518,-2.277848720550537,0.7734736800193787,-3.063657810511521,0.025002367350797704,-1.8668772821052366,1766195092.463893
-1.5474141836166382,-2.2778544425964355,0.7734764218330383,-3.060633016590363,0.02628338975135229,-1.8648444419575028,1766195092.4739463
-1.547217607498169,-2.2778425216674805,0.7734431028366089,-3.0615342412034505,0.025649493228487214,-1.8666963515609218,1766195092.4839132
-1.547437310218811,-2.2778475284576416,0.7734742760658264,-3.0605987677077957,0.02661509013039767,-1.8646848434703682,1766195092.4839218
-1.547220230102539,-2.2778613567352295,0.7734414935112,-3.061951004711495,0.025774404449276058,-1.8669131874375664,1766195092.4938865
-1.5472286939620972,-2.2778432369232178,0.7734200954437256,-3.0616941692690482,0.025545852654168914,-1.8666840759695633,1766195092.5038648
-1.5472331047058105,-2.277858257293701,0.7734535932540894,-3.0617501483078504,0.025576833678736064,-1.8670395364407841,1766195092.514084
-1.547231674194336,-2.2778468132019043,0.7734426856040955,-3.061841791982445,0.025717602314936056,-1.8668001218647854,1766195092.524008
-1.5472264289855957,-2.277862071990967,0.773466169834137,-3.062251497744089,0.025666484019219206,-1.8667419307614732,1766195092.534035
-1.5472314357757568,-2.2778594493865967,0.7734659910202026,-3.0626628712530253,0.025509138161751755,-1.866954905219284,1766195092.5341716
-1.5472270250320435,-2.27785587310791,0.7734375,-3.061773877457486,0.025475294545730425,-1.866808419619048,1766195092.5439782
-1.547429084777832,-2.277848482131958,0.7734701633453369,-3.0593424526757897,0.026724511285688236,-1.8647612550518742,1766195092.5539377
-1.5474177598953247,-2.2778382301330566,0.7734759449958801,-3.0602039380122306,0.026880493085711443,-1.8648344764482792,1766195092.5639613
-1.547414779663086,-2.277829170227051,0.7734553217887878,-3.060470293741328,0.0270285796191085,-1.8645824062733403,1766195092.5740702
-1.5472147464752197,-2.277860641479492,0.7734536528587341,-3.0626917316931443,0.025370637314090186,-1.866866488469667,1766195092.574219
-1.5474199056625366,-2.2778384685516357,0.7734853029251099,-3.0608757465834273,0.026892998292919405,-1.8648113625854779,1766195092.5839958
-1.5472158193588257,-2.27787446975708,0.7734888792037964,-3.0631296229570912,0.025060579053104774,-1.8670395486049145,1766195092.5940483
-1.547202467918396,-2.2778751850128174,0.7734567523002625,-3.0618920995342784,0.025427400280500754,-1.8668871640961582,1766195092.6040194
-1.5472153425216675,-2.277855157852173,0.7734631299972534,-3.062717387993898,0.02493436081021348,-1.8669089011649729,1766195092.6140375
-1.5472097396850586,-2.2778632640838623,0.773426353931427,-3.062254670789777,0.025627324166665952,-1.8667802704899084,1766195092.6239953
-1.547227144241333,-2.2778565883636475,0.7734277844429016,-3.0616228188502435,0.025076847998069026,-1.8670217010199952,1766195092.6240249
-1.547221064567566,-2.2778568267822266,0.7734376192092896,-3.062248175236195,0.025126948137001923,-1.8668965614614528,1766195092.6339493
-1.5472253561019897,-2.277855157852173,0.7734531760215759,-3.0629120246233517,0.024942784672394497,-1.8668656113026465,1766195092.6440136
-1.547228217124939,-2.2778587341308594,0.7734525203704834,-3.061970133783144,0.025202853226151237,-1.8672921187725475,1766195092.654055
-1.5472378730773926,-2.2778728008270264,0.7734553217887878,-3.0622719337361124,0.0249740225429127,-1.8669622349070105,1766195092.6640007
-1.5472239255905151,-2.2778797149658203,0.7734313011169434,-3.061881020874833,0.02592474694275257,-1.8667645480405493,1766195092.6740282
-1.547234296798706,-2.2778663635253906,0.7734429240226746,-3.062279274528297,0.025834781353478175,-1.8668834238948888,1766195092.6741416
-1.5472325086593628,-2.277862310409546,0.7734541296958923,-3.0631181973057524,0.02521762696828403,-1.8670334468291916,1766195092.684047
-1.5472513437271118,-2.277872085571289,0.7734654545783997,-3.062660484695758,0.02523821742265149,-1.8668395793509776,1766195092.6940467
-1.547236680984497,-2.2778549194335938,0.7734387516975403,-3.062801910505847,0.025262187490085176,-1.8669328086222325,1766195092.7040615
-1.5474472045898438,-2.27786922454834,0.7734705805778503,-3.059823957590899,0.026697520587810795,-1.8649708942415957,1766195092.714047
-1.5472333431243896,-2.277859687805176,0.7734373807907104,-3.0619560213069805,0.02549417053173034,-1.8668227843973193,1766195092.7240088
-1.5472259521484375,-2.2778542041778564,0.7733814716339111,-3.0620942341185438,0.02593441886140734,-1.8668768383010979,1766195092.7240365
-1.5472493171691895,-2.277872323989868,0.7734532952308655,-3.06235433714457,0.025247224532071958,-1.8669922150432696,1766195092.7339478
-1.5472424030303955,-2.277859687805176,0.7734656929969788,-3.0623400629505126,0.025128459212114367,-1.8670191920005739,1766195092.744032
-1.5472221374511719,-2.277857542037964,0.773424506187439,-3.06182596286403,0.025733969049260334,-1.8667209029330472,1766195092.7541354
-1.5474382638931274,-2.2778587341308594,0.7734256982803345,-3.0607784847214554,0.02680490938758448,-1.8650070927166575,1766195092.764026
-1.5472066402435303,-2.2778592109680176,0.773394763469696,-3.0611047604117028,0.025471490562122428,-1.8672588953320932,1766195092.7740285
-1.5472173690795898,-2.277851104736328,0.7734186053276062,-3.0619447831164113,0.02525043776140892,-1.8664762257692133,1766195092.784008
-1.5472309589385986,-2.277876138687134,0.7734594941139221,-3.062703005314105,0.024824762836806864,-1.866870805946427,1766195092.784054
-1.5472142696380615,-2.2778825759887695,0.773457944393158,-3.06218580522327,0.025639476259571407,-1.8668277238715587,1766195092.7940667
