t,x_f,y_f,theta_f,vx_f,vy_f,omega_f,raw_t,raw_x,raw_y,raw_theta
1766202678.72979,-1.1582800149917603,-2.4163427352905273,1.1235223038949984,0.0,0.0,0.0,1766202678.7259936,-1.1582800149917603,-2.4163427352905273,1.1235223038949982
1766202678.739226,-1.157684629712244,-2.4178624564911675,1.1558817979870746,0.006696934392242999,-0.017093928125762162,0.04207726857724452,1766202678.7359884,-1.1576340198516846,-2.4179916381835938,1.15906164800604
1766202678.749272,-1.1576790407638788,-2.4179212151453364,1.1584810274001711,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.761674,-1.1576329128036273,-2.4180655898363055,1.1592917610676516,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.769202,-1.1576049125278534,-2.418153227163859,1.1597838870178352,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.779205,-1.157567706524041,-2.418269677257757,1.1604378105765334,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.789205,-1.1575305120484498,-2.4183860912697783,1.161091531518055,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.799211,-1.1574932954032024,-2.418502574670024,1.1617456421079932,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.809201,-1.1574561381726336,-2.4186188721098283,1.162398708440175,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.819215,-1.1574188913766539,-2.4187354498780596,1.1630533489519599,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.829218,-1.1573816862596278,-2.418851897196429,1.1637072569247215,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.839194,-1.1573445804626614,-2.418968033655552,1.1643594192725768,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.849221,-1.1573072857802242,-2.419084761302348,1.1650149014249416,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.859167,-1.157270291718325,-2.4192005480448198,1.165665099944777,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.869191,-1.1572330085641092,-2.419317239609739,1.1663203794799653,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.879188,-1.157195824729953,-2.4194336203154125,1.166973913390247,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.889188,-1.1571586302543617,-2.419550034327434,1.1676276343317686,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.899192,-1.1571214207034044,-2.419666495523448,1.1682816202342137,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
1766202678.909188,-1.1570842413031794,-2.4197828623514765,1.168935076214812,0.003719451106263199,-0.011641412304248205,0.06537215649591373,1766202678.7460933,-1.1577097177505493,-2.417865037918091,1.1605846104537516
