t,x_f,y_f,theta_f,vx_f,vy_f,omega_f,raw_t,raw_x,raw_y,raw_theta
1766202449.490115,-0.258576228238697,2.581711663736624,-1.3957153169364298,-1.8035016948583785e-05,0.00042786522967674636,0.0004562615188470123,1766202449.4860067,-0.258576363325119,2.5817148685455322,-1.3956811419000252
1766202449.499505,-0.25857640848119745,2.581715939834565,-1.3957107570451233,-1.8035016948583785e-05,0.00042786522967674636,0.0004562615188470123,1766202449.4860067,-0.258576363325119,2.5817148685455322,-1.3956811419000252
1766202449.509586,-0.2585716406765477,2.5817434229342497,-1.3957713629107527,0.0001700409850939986,0.0013094420680369832,-0.0005490400675652041,1766202449.5060596,-0.2585706114768982,2.5817482471466064,-1.3958194778030697
1766202449.51957,-0.258588214502127,2.581747145150266,-1.3957541874162334,-0.0004563276186529286,0.000989369231417174,-9.09567346384679e-05,1766202449.5159757,-0.258598655462265,2.5817418098449707,-1.395726987052502
1766202449.529541,-0.25860961393983395,2.5817550774085896,-1.3957727487313711,-0.0009642167827106389,0.0009301698115662956,-0.0004831466516873879,1766202449.5259879,-0.2586232125759125,2.5817534923553467,-1.395797835994878
1766202449.53958,-0.25863242175265727,2.581724326063936,-1.3957940919306964,-0.0013097894684714832,-0.00012155518151456301,-0.0008447734723879844,1766202449.5360394,-0.2586457133293152,2.581683874130249,-1.3958195797083013
1766202449.549546,-0.2586389149620271,2.58173903427782,-1.3957583877167057,-0.0011581956659816879,0.00024352024122879806,6.13603762963206e-05,1766202449.545975,-0.2586309313774109,2.5817582607269287,-1.3956853243382124
1766202449.559569,-0.2586268888440571,2.5817588529398234,-1.3956217195709655,-0.0006810731710687663,0.0005943518490970513,0.0026238624200071326,1766202449.5559747,-0.2585936486721039,2.5817832946777344,-1.395379238864982
1766202449.569521,-0.25862883877294035,2.5817392833814696,-1.3956159849182885,-0.0005941211632210853,0.00013623929615032992,0.002272744410738412,1766202449.565966,-0.2586210370063782,2.581698179244995,-1.3956555263739834
1766202449.579519,-0.25863536990998126,2.5817326793651616,-1.3956293909066286,-0.000603673183421586,7.626049913012767e-06,0.0017053887823513373,1766202449.5763688,-0.2586364448070526,2.5817182064056396,-1.3957055117604265
1766202449.589533,-0.2586260339019316,2.5817366208071495,-1.3956231208330347,-0.00037866019795864314,6.419182914403188e-05,0.001550106103512854,1766202449.585967,-0.25859495997428894,2.581744432449341,-1.395647858038418
1766202449.599459,-0.2586298201391815,2.581737262663611,-1.395607621265079,-0.00037866019795864314,6.419182914403188e-05,0.001550106103512854,1766202449.585967,-0.25859495997428894,2.581744432449341,-1.395647858038418
1766202449.609466,-0.2586172811279535,2.581773650725886,-1.3955665556563648,-0.00018023849252068438,0.0004986743081421867,0.001859264435603449,1766202449.6060212,-0.2585896849632263,2.581834077835083,-1.3955172426851417
1766202449.619419,-0.2586202241317048,2.5817555387477946,-1.3956426696466744,-0.00019310272333253643,0.00024024316428638404,0.0008028149473078511,1766202449.615978,-0.2586226165294647,2.58170747756958,-1.3958619560767613
1766202449.629416,-0.2586149366189435,2.581744147431743,-1.3956347465895143,-0.0001179072642920044,9.655509855354739e-05,0.0008017152799143505,1766202449.6260684,-0.2585974931716919,2.5817108154296875,-1.3956350288110977
1766202449.639464,-0.25860931667789006,2.581741843926402,-1.3957183315668928,-5.149385709131341e-05,6.46086418112471e-05,-8.938663701450072e-05,1766202449.6360688,-0.2585909068584442,2.581732988357544,-1.3959919497371291
1766202449.649447,-0.2586006780063784,2.581742137895363,-1.3957350867912026,3.280330175534244e-05,6.13688252485831e-05,-0.00023454307197605086,1766202449.6460152,-0.2585735321044922,2.5817410945892334,-1.3957872518955312
1766202449.659473,-0.25860853165090514,2.5817469596904887,-1.3957096923247565,-3.866601057031678e-05,9.811286868190744e-05,5.339788992741838e-06,1766202449.6560156,-0.25863468647003174,2.5817604064941406,-1.395610532503885
1766202449.669561,-0.25861307752830703,2.5817476875039658,-1.3956895182467843,-7.328060553949602e-05,9.598375418344115e-05,0.0001702757045728467,1766202449.6660135,-0.2586272358894348,2.581746816635132,-1.395612114527155
1766202449.679448,-0.2586136812554167,2.581737567270315,-1.395698577874532,-7.227858051168754e-05,7.697916134058024e-06,8.639993318832586e-05,1766202449.6760619,-0.2586132287979126,2.581697702407837,-1.3957428337592694
1766202449.68946,-0.25861057976308816,2.581741814577676,-1.3956727352627694,-4.297249206776617e-05,3.9651109474438904e-05,0.0002722044873995927,1766202449.6860187,-0.25859615206718445,2.5817575454711914,-1.3955635610510597
1766202449.699543,-0.25860299367033807,2.581746195598606,-1.3956594995398712,1.6292269453914692e-05,6.909028035308027e-05,0.0003468858743164012,1766202449.6960266,-0.2585715055465698,2.5817618370056152,-1.3956110116371772
1766202449.709491,-0.2585949791558966,2.581755891163934,-1.3956244445551185,7.24966122474935e-05,0.00013355876069213112,0.0005622588593460038,1766202449.7060294,-0.25856298208236694,2.5817925930023193,-1.3954707851914747
1766202449.719448,-0.2585840075880298,2.5817561410382055,-1.3956404618547962,0.000143767655017539,0.00012603159493966418,0.0004206617487050726,1766202449.7160134,-0.2585408687591553,2.581751585006714,-1.3957508288255935
1766202449.729496,-0.258582975108932,2.5817553716365973,-1.39565021717328,0.00014100813416436883,0.00011226518216436494,0.00033265230473664587,1766202449.7260702,-0.25858473777770996,2.5817465782165527,-1.3957247481431423
1766202449.739469,-0.25857684820128257,2.581749147049192,-1.3956936174988608,0.00017223878763997713,6.360517986676112e-05,4.8774163101894476e-05,1766202449.7360404,-0.25855591893196106,2.581716537475586,-1.3959536471489973
