x,y,z,alpha,beta,gamma,time
-0.4190084934234619,-2.0085597038269043,1.8843051195144653,-2.9633438293391885,-0.21278780799449712,-1.560622814837576,1766201911.3560567
-0.41122883558273315,-2.0056190490722656,1.885583758354187,-2.971214183128828,-0.21518785138225957,-1.5658645748616344,1766201911.3660016
-0.4037242531776428,-2.0028581619262695,1.886953592300415,-2.9743018295710493,-0.21678471149146558,-1.5754494667440064,1766201911.3660386
-0.3895559310913086,-1.9979389905929565,1.8899823427200317,-2.983348511589161,-0.22389158773237533,-1.5959014580232884,1766201911.3860066
-0.3827769458293915,-1.9954304695129395,1.891196846961975,-2.986752844045881,-0.21922257898236394,-1.599191999751806,1766201911.396131
-0.37609317898750305,-1.9932267665863037,1.8924814462661743,-2.9930873596120837,-0.22030229433254697,-1.6081847550561237,1766201911.4060905
-0.3698296844959259,-1.9910999536514282,1.8937736749649048,-2.99519259859564,-0.21818243287903438,-1.609443688662377,1766201911.4160614
-0.3635982573032379,-1.9892183542251587,1.8948131799697876,-3.012512317947971,-0.23586548789923364,-1.62894396812778,1766201911.4161549
-0.35839754343032837,-1.9867483377456665,1.896308183670044,-2.9962603696596077,-0.21972472693843087,-1.6232567497972827,1766201911.426002
-0.3525635898113251,-1.9847310781478882,1.8970502614974976,-3.0151949964580558,-0.23168031071906192,-1.6317295648701684,1766201911.436015
-0.34763020277023315,-1.9824714660644531,1.8985389471054077,-2.995966256267998,-0.2195791984529908,-1.6314747782387182,1766201911.446068
-0.33737194538116455,-1.9782116413116455,1.9004096984863281,-2.9973872070599263,-0.2199462665895902,-1.6359413963932639,1766201911.4661129
-0.33299267292022705,-1.9760985374450684,1.901454210281372,-2.993518741278542,-0.22576154869201837,-1.646561844956294,1766201911.4761167
-0.3283923864364624,-1.9739843606948853,1.9022136926651,-2.9920219244587507,-0.22604656155546832,-1.6495955452813258,1766201911.4761424
-0.3239499628543854,-1.971872091293335,1.902747392654419,-2.9917349571632688,-0.22866162784160218,-1.6542922706416607,1766201911.486059
-0.31921619176864624,-1.969811201095581,1.9027217626571655,-3.0107977978090212,-0.23830892512000804,-1.6568056334391417,1766201911.4960716
