X_Human,Y_Human,Theta_Human,X_Robot,Y_Robot,Theta_Robot,time
-1.6422741413116455,-2.347748041152954,-1.1009312789788888,0.7544441223144531,3.264280319213867,0.4082141859345215,1766201316.7259967
-1.6422741413116455,-2.347748041152954,-1.1009312789788888,0.7545134425163269,3.2642126083374023,0.40754511577367225,1766201316.7360933
-1.6422741413116455,-2.347748041152954,-1.1009312789788888,0.754356324672699,3.2643182277679443,0.40888785776046943,1766201316.7361143
-1.6422741413116455,-2.347748041152954,-1.1009312789788888,0.7545123100280762,3.2643697261810303,0.40809050677233866,1766201316.7460086
-1.6428829431533813,-2.3465359210968018,-1.097293733675504,0.7545123100280762,3.2643697261810303,0.40809050677233866,1766201316.7559712
-1.6428829431533813,-2.3465359210968018,-1.097293733675504,0.7544277906417847,3.264282703399658,0.4080722535960925,1766201316.7559574
-1.6428829431533813,-2.3465359210968018,-1.097293733675504,0.7544287443161011,3.264467716217041,0.40786700695730815,1766201316.765991
-1.6421611309051514,-2.34786057472229,-1.0998026548372886,0.7544287443161011,3.264467716217041,0.40786700695730815,1766201316.7660081
-1.6421611309051514,-2.34786057472229,-1.0998026548372886,0.7543613314628601,3.264450788497925,0.4081862495072966,1766201316.7759883
-1.6422703266143799,-2.347806215286255,-1.1012987208721439,0.7543613314628601,3.264450788497925,0.4081862495072966,1766201316.776001
-1.6422703266143799,-2.347806215286255,-1.1012987208721439,0.7544645071029663,3.264451265335083,0.40792412065579153,1766201316.7860324
-1.6435086727142334,-2.3471133708953857,-1.1177553042949133,0.7544645071029663,3.264451265335083,0.40792412065579153,1766201316.7860475
-1.6435086727142334,-2.3471133708953857,-1.1177553042949133,0.7544257640838623,3.264381170272827,0.40822642352171323,1766201316.786107
-1.6436611413955688,-2.3470680713653564,-1.11743583143422,0.7544257640838623,3.264381170272827,0.40822642352171323,1766201316.7861273
-1.6436611413955688,-2.3470680713653564,-1.11743583143422,0.7544885277748108,3.264296054840088,0.40743932977576247,1766201316.7961237
-1.6436488628387451,-2.347055673599243,-1.1186777384543292,0.7544885277748108,3.264296054840088,0.40743932977576247,1766201316.7961633
-1.643592357635498,-2.347080945968628,-1.118667403281201,0.7544885277748108,3.264296054840088,0.40743932977576247,1766201316.8061397
-1.643592357635498,-2.347080945968628,-1.118667403281201,0.7544559240341187,3.264352321624756,0.40762252782119623,1766201316.8060992
-1.643592357635498,-2.347080945968628,-1.118667403281201,0.7545515894889832,3.264174222946167,0.4071415285630317,1766201316.8161094
-1.6435028314590454,-2.3470914363861084,-1.1176408072177377,0.7545515894889832,3.264174222946167,0.4071415285630317,1766201316.8161466
-1.6436325311660767,-2.3470818996429443,-1.1168099685057433,0.7545515894889832,3.264174222946167,0.4071415285630317,1766201316.8259966
-1.6436325311660767,-2.3470818996429443,-1.1168099685057433,0.754558801651001,3.2642951011657715,0.4076347661785963,1766201316.825987
-1.6422474384307861,-2.34779691696167,-1.1014301322142537,0.754558801651001,3.2642951011657715,0.4076347661785963,1766201316.8361526
-1.6422474384307861,-2.34779691696167,-1.1014301322142537,0.7545126080513,3.26436185836792,0.4080832630522111,1766201316.8361185
-1.6422474384307861,-2.34779691696167,-1.1014301322142537,0.7545817494392395,3.2643418312072754,0.4079431889954981,1766201316.846042
-1.6421875953674316,-2.347815752029419,-1.0997172327695328,0.7545817494392395,3.2643418312072754,0.4079431889954981,1766201316.8460824
-1.6421875953674316,-2.347815752029419,-1.0997172327695328,0.7544764280319214,3.2644033432006836,0.4082824951299588,1766201316.8461804
-1.6422247886657715,-2.3477888107299805,-1.1003242208909099,0.7544764280319214,3.2644033432006836,0.4082824951299588,1766201316.8462203
-1.642222285270691,-2.347820997238159,-1.1010064268367006,0.7544764280319214,3.2644033432006836,0.4082824951299588,1766201316.8560653
-1.642222285270691,-2.347820997238159,-1.1010064268367006,0.7545832991600037,3.264277458190918,0.4071501978696203,1766201316.8560548
-1.642222285270691,-2.347820997238159,-1.1010064268367006,0.7544657588005066,3.2642805576324463,0.4079947338637049,1766201316.8659656
-1.6421080827713013,-2.347853660583496,-1.0991216970838573,0.7544657588005066,3.2642805576324463,0.4079947338637049,1766201316.8659854
-1.6430158615112305,-2.3465473651885986,-1.0973734071099237,0.7544657588005066,3.2642805576324463,0.4079947338637049,1766201316.876064
