x,y,z,alpha,beta,gamma,time
0.28386542201042175,3.6110122203826904,0.49537625908851624,0.010344006346477709,-0.015323291959476525,-1.606032904436473,1766201951.2160888
0.2811659276485443,3.6127874851226807,0.4967782199382782,0.006722584807031654,-0.006898709062252137,-1.5933356875719207,1766201951.2161114
0.28375905752182007,3.6108970642089844,0.4954214096069336,0.010156948837389504,-0.015352375694018308,-1.606084806715665,1766201951.2260046
0.28107210993766785,3.6128010749816895,0.496793270111084,0.006704092399843356,-0.006849864536266013,-1.5935235313523104,1766201951.2360008
0.28366315364837646,3.61077618598938,0.4954511523246765,0.010275783993286365,-0.015337773269672051,-1.6059670278291158,1766201951.2459776
0.2818984091281891,3.6119394302368164,0.49688786268234253,0.008855182860627732,-0.00730045850665571,-1.5974372622529531,1766201951.2560084
0.2818969190120697,3.613369941711426,0.4973820447921753,0.011274694585489204,-0.0009651926460649712,-1.6047758221338961,1766201951.2661247
0.28371378779411316,3.6107800006866455,0.49549412727355957,0.010432943532794909,-0.015373611738589692,-1.6059428094737755,1766201951.276123
0.2812511920928955,3.612739324569702,0.49683162569999695,0.007054222203941819,-0.006891984903486998,-1.5939870295591958,1766201951.2761798
0.28377407789230347,3.610844373703003,0.495440810918808,0.010481425046384033,-0.01534683028062648,-1.6060142842642489,1766201951.285984
0.2811480462551117,3.612726926803589,0.4967855215072632,0.006341189612119593,-0.007209267411714629,-1.5928893239679458,1766201951.2959855
0.283821165561676,3.610788583755493,0.4954185485839844,0.010285820982729092,-0.01551591872692695,-1.6057095519188564,1766201951.306034
0.28204721212387085,3.613370180130005,0.4974716603755951,0.011908497457990087,-0.0010961703869769267,-1.6045653603293568,1766201951.316015
0.2837063670158386,3.6107373237609863,0.49554774165153503,0.010380296051842302,-0.015239392519275053,-1.605869262051938,1766201951.316038
0.2811610698699951,3.6127448081970215,0.4968297481536865,0.0066991939770595825,-0.006982718397656239,-1.593495892226666,1766201951.3260381
0.28382205963134766,3.610907554626465,0.4953949749469757,0.010309069004615628,-0.015468273889528388,-1.6059278453332027,1766201951.3360105
0.2811891436576843,3.612835168838501,0.4967261850833893,0.006798716456088007,-0.006637504508703691,-1.5936006020293516,1766201951.346091
0.28370895981788635,3.610834836959839,0.49546679854393005,0.010310615798083395,-0.015205581476437203,-1.6061703773334246,1766201951.3560297
0.2818644642829895,3.6120991706848145,0.4969155788421631,0.008816965839072642,-0.007004247907963668,-1.5973420554661089,1766201951.3660643
0.2811028063297272,3.6128458976745605,0.4968028962612152,0.006667971020918957,-0.0067058919635525705,-1.5935140686489937,1766201951.3760939
0.2836684584617615,3.6107189655303955,0.49547845125198364,0.010172416766052258,-0.015480241565425695,-1.6056981045368792,1766201951.3761437
0.2819173336029053,3.61191463470459,0.49695974588394165,0.00896279907664325,-0.0073847930445360465,-1.5976515841411594,1766201951.3861187
0.28192487359046936,3.6120553016662598,0.4969218969345093,0.009020522580651185,-0.006959802815862936,-1.597759622726691,1766201951.3961024
0.2812037467956543,3.612865686416626,0.4970073103904724,0.00725529955081503,-0.006548762175808479,-1.593727417093384,1766201951.4061534
0.28381824493408203,3.610880136489868,0.49538275599479675,0.010349488023757474,-0.015421114757380495,-1.6060019362749554,1766201951.4161308
0.2813267707824707,3.6127638816833496,0.4968564808368683,0.007195602785842152,-0.006569505471040142,-1.594225760823909,1766201951.4161813
0.2837466597557068,3.610675573348999,0.49555179476737976,0.010151401174377407,-0.015557457959128138,-1.605348287482332,1766201951.426074
0.28135913610458374,3.6126694679260254,0.4968852996826172,0.007189192155019022,-0.006871532552093759,-1.5943503393663419,1766201951.4361277
0.283900648355484,3.611036777496338,0.4953852891921997,0.010344973548815242,-0.015443675384221062,-1.605945615661986,1766201951.4461055
