t,x_f,y_f,theta_f,vx_f,vy_f,omega_f,raw_t,raw_x,raw_y,raw_theta
1766202711.309999,-0.8637245297431946,2.1302199363708496,1.5944231946481908,0.0,0.0,0.0,1766202711.3060102,-0.8637245297431946,2.1302199363708496,1.5944231946481908
1766202711.319991,-0.8637343762790742,2.1301321426766373,1.5946934485909452,-0.00011501995606081928,-0.0010255410607433943,0.00037054377753370136,1766202711.3159716,-0.8637351989746094,2.130124807357788,1.5947199522275128
1766202711.330008,-0.8637419857788918,2.130195686163881,1.5943700615684566,-0.0004243584021607696,0.002510613583380184,-0.0031339331002535643,1766202711.326015,-0.8637452125549316,2.130232572555542,1.5940541178922354
1766202711.340009,-0.863786689930271,2.1301918661543136,1.5944873907045922,-0.0023020287748460617,0.0011681026299274048,-6.526901687388528e-05,1766202711.3359854,-0.8638084530830383,2.130176305770874,1.5946965127197295
1766202711.349991,-0.8637608817692836,2.130185844904248,1.5943415147158522,-0.00045660043347843927,0.0004992863503191978,-0.003663263979616687,1766202711.3460064,-0.8637292981147766,2.130174398422241,1.5941238261161856
1766202711.359985,-0.8638556014761286,2.1302216873078867,1.5946135566586985,-0.0032427883108283916,0.0014527504699682371,0.0039017494961395838,1766202711.3559701,-0.8639292120933533,2.130246877670288,1.5950794233901313
1766202711.369993,-0.8639423087317396,2.1301926309225263,1.5953099674616968,-0.004645435589180165,0.00032566377060538193,0.01875130017523719,1766202711.3659685,-0.8639973402023315,2.130148410797119,1.5963330752935403
1766202711.380017,-0.8639541896137222,2.130190092283002,1.5954586993899298,-0.003878106315154797,0.00019728368334919957,0.017952102956689413,1766202711.3759894,-0.8639116883277893,2.130182981491089,1.5953937577704742
1766202711.390012,-0.8638598838469933,2.1301438738626133,1.5952398103903525,-0.0013097568600062342,-0.0007328424766500587,0.010654339538242526,1766202711.3867435,-0.8636676669120789,2.1300742626190186,1.594523563381093
1766202711.4,-0.8638093783958962,2.1301492325745897,1.5950884327344275,-0.00022226782537572518,-0.0005160131146170028,0.00638984078628875,1766202711.3959835,-0.8637034893035889,2.1301703453063965,1.5945806145063723
1766202711.409998,-0.8637224670637987,2.130185837099742,1.5949222728029202,0.0011454479826044726,0.0001248305575379465,0.0029336369546461975,1766202711.4059622,-0.8635545372962952,2.1302645206451416,1.5944253541459925
1766202711.420575,-0.863726066599692,2.130182215363311,1.5948016317199247,0.0009280928263996442,5.647610267854262e-05,0.0008622479807075373,1766202711.4173465,-0.8637585043907166,2.13017201423645,1.5944488185925718
1766202711.430003,-0.8639748480572325,2.130795760655691,1.5943506055790149,-0.0023480413746920824,0.007854792060492992,-0.004932910844588271,1766202711.4259903,-0.8645738959312439,2.1322216987609863,1.5931618882262841
1766202711.439969,-0.8641561453226471,2.1311431319158176,1.594332840197369,-0.004201216861763155,0.011013001323853546,-0.0045661797642411964,1766202711.4359896,-0.8645559549331665,2.131824493408203,1.5944209988287654
1766202711.449975,-0.8641539714687855,2.1309983850164578,1.5945800800020375,-0.0037193721379625735,0.008234448274452483,-0.0013844304251170204,1766202711.446087,-0.8640332818031311,2.1303024291992188,1.5954672271196462
1766202711.459963,-0.8641529863122237,2.1308822171629975,1.5947526280223014,-0.0033309924493024473,0.006213705998733077,0.0005070246346501744,1766202711.4559877,-0.8640415072441101,2.1303021907806396,1.5953591070653366
1766202711.469961,-0.8641592084360108,2.1307731648451043,1.5949856410897585,-0.0030718267919216786,0.004575525835310996,0.002677370517909866,1766202711.4660115,-0.8640750050544739,2.1302409172058105,1.5957791352417319
1766202711.47996,-0.8641521437757764,2.130691076058248,1.5950447993985728,-0.0027303014632490416,0.003419874437047756,0.0029677847184133308,1766202711.475985,-0.8640279173851013,2.1302707195281982,1.5951649405859571
1766202711.489965,-0.8641281350409058,2.130586447464383,1.5951755554834417,-0.0022899123378420745,0.0022285425811047533,0.003824178062616953,1766202711.486047,-0.8639506101608276,2.130106210708618,1.5955735803033493
1766202711.499959,-0.8640987901911199,2.1304987649896256,1.5952846358506019,-0.0018625639130372225,0.001328893884350656,0.004393462446032342,1766202711.496071,-0.8639096021652222,2.1301004886627197,1.5955800069285846
1766202711.509959,-0.8641835843233482,2.1307881737651804,1.5950868618815903,-0.0023810378742460236,0.0034924751742517646,0.0025471439027640345,1766202711.5060098,-0.8644334673881531,2.131830930709839,1.59402394982024
1766202711.51996,-0.8640961872363917,2.130673620701416,1.5950640294125868,-0.001543119765777098,0.0023661982766428834,0.0021953527052594774,1766202711.5159976,-0.8636600375175476,2.130087375640869,1.5948405636231857
1766202711.529956,-0.8640153341068811,2.1305836367207225,1.5950263311571984,-0.0008428755077470668,0.0015397036994237341,0.0017801973348696982,1766202711.5260286,-0.8636245727539062,2.130122423171997,1.5947368274699079
1766202711.539959,-0.8639561431476721,2.130517336849949,1.59498204834179,-0.00036640805563275126,0.0009640339230594921,0.0013661563358893744,1766202711.5359974,-0.8636730909347534,2.1301753520965576,1.5946666324339607
1766202711.549959,-0.863967310428605,2.130509319955274,1.5950675919893111,-0.000417800082688008,0.0008430935107035912,0.001826393029368008,1766202711.5460618,-0.863999605178833,2.1304333209991455,1.5954489061478951
1766202711.559961,-0.8639832235896552,2.1304742322093517,1.594915558798065,-0.0004961765756761537,0.0005524079013994965,0.0007772933713922016,1766202711.5559816,-0.8640350103378296,2.130282163619995,1.593974234704901
