x,y,z,alpha,beta,gamma,time
0.8252119421958923,2.922501564025879,0.5001329183578491,-0.0006647460751008538,0.00786052389353683,0.869450630377556,1766195092.4638803
0.8249508142471313,2.9225950241088867,0.5002824068069458,-0.001272314958354251,0.007391857020040233,0.8712592773039862,1766195092.4739075
0.8250548839569092,2.922819137573242,0.5003919005393982,-0.000810916385333534,0.006926952079271891,0.870225695024375,1766195092.4838958
0.8250283002853394,2.9225802421569824,0.5003774166107178,-0.0010330136931905212,0.007176114481643211,0.8709214174198445,1766195092.483919
0.8251032829284668,2.922417402267456,0.5000199675559998,-0.0014529317294697667,0.00840119390634851,0.8699543846455308,1766195092.4938629
0.8249693512916565,2.9224917888641357,0.5003423690795898,-0.0011558629525013032,0.007250366830129125,0.8711741503873562,1766195092.503844
0.8249573111534119,2.922567844390869,0.5002915263175964,-0.0013411831040493873,0.007216914593429805,0.8713463574787855,1766195092.51397
0.8248302936553955,2.922482967376709,0.5002709031105042,-0.001553093762749,0.007818093472262217,0.8720949200117747,1766195092.523964
0.8250401020050049,2.9225242137908936,0.5003974437713623,-0.0010716728035370204,0.006995147302876817,0.8710483251116752,1766195092.5339673
0.8249757289886475,2.92240571975708,0.5002532601356506,-0.0016097396867484103,0.007353573572474768,0.8716901119585123,1766195092.5340552
0.825075626373291,2.922590970993042,0.5003241896629333,-0.0012645963262948238,0.007354407156347866,0.87078839625116,1766195092.5439363
0.8252652883529663,2.9225075244903564,0.5000882744789124,-0.0011124015112670812,0.00802284665795631,0.8693431041959933,1766195092.5539007
0.8252626657485962,2.922539710998535,0.500137209892273,-0.0010852419351503966,0.008070125365501446,0.8695632948025814,1766195092.563923
0.8249433636665344,2.9224295616149902,0.5003405809402466,-0.0012004129551849198,0.007446157439850317,0.8715472345099076,1766195092.5740287
0.8249636888504028,2.9224212169647217,0.5004371404647827,-0.0010140247999278278,0.007221330520539008,0.8712019381204994,1766195092.5740895
0.8252395987510681,2.9223954677581787,0.5001490116119385,-0.0009618538837804103,0.008055145918463591,0.8693560072175024,1766195092.5839489
0.825204074382782,2.92233943939209,0.5001123547554016,-0.0011189179368911212,0.008067841653611314,0.869520331198137,1766195092.593974
0.8252450227737427,2.9224705696105957,0.5000924468040466,-0.00103201004283134,0.008104196125643356,0.8692214546978648,1766195092.60398
0.8252214193344116,2.922548532485962,0.5000219345092773,-0.001410874765995639,0.00814952292107668,0.8692979574675478,1766195092.613957
0.8251957893371582,2.9222817420959473,0.5002114772796631,-0.0008824016145378902,0.008125558023323024,0.8696168305801307,1766195092.6239524
0.8250257968902588,2.922459363937378,0.5003767609596252,-0.0014251852107223402,0.007447212712926225,0.8709257031227884,1766195092.6240125
0.8249079585075378,2.922407388687134,0.5003551840782166,-0.0012056309724865007,0.0073989427010601565,0.871847358742765,1766195092.6339388
0.8250253200531006,2.922487258911133,0.5003843903541565,-0.0008857765307045095,0.007049533936704998,0.8709683096024297,1766195092.6439755
0.8250288367271423,2.9224205017089844,0.5003507733345032,-0.0012477592533443114,0.007404522860683826,0.8711499727414943,1766195092.6540182
0.8231229782104492,2.9203944206237793,0.5033185482025146,0.0066941884330133546,0.002769677034292867,0.8774978653411294,1766195092.663964
0.8247900605201721,2.9213147163391113,0.4999726414680481,-0.005085187984198798,0.009255186113766302,0.8752934685471631,1766195092.6739557
0.8249081373214722,2.9214258193969727,0.5000914931297302,-0.004486375920871033,0.00897255534836993,0.8742221083033306,1766195092.6741107
0.8251593708992004,2.921369791030884,0.4999162554740906,-0.0038630125743305864,0.009672891892264597,0.8720854124684787,1766195092.6840086
0.8231614828109741,2.9205734729766846,0.503252387046814,0.00668423486724274,0.0027704197415142546,0.8775388071434206,1766195092.6939886
0.825225830078125,2.9225001335144043,0.5000739097595215,-0.001170105668668905,0.008108543217904966,0.8693231863472967,1766195092.7040157
0.8251755833625793,2.9214870929718018,0.49995407462120056,-0.0035551500227614767,0.00924541993755755,0.871652638865548,1766195092.7139874
0.8252138495445251,2.9224581718444824,0.5001104474067688,-0.0012298300907639995,0.008086607932080069,0.8693965057254507,1766195092.7239711
0.825167715549469,2.9224534034729004,0.5000430941581726,-0.00145112260526816,0.008295009277078486,0.86974317385225,1766195092.7240257
0.8250375986099243,2.9225008487701416,0.5002743601799011,-0.001573079526245044,0.007623022366155724,0.870682641622665,1766195092.7339377
0.8251615762710571,2.92244553565979,0.5000728964805603,-0.0015491604107276224,0.008411650229622267,0.8698027674161499,1766195092.7439938
0.8250129818916321,2.922367572784424,0.5003800392150879,-0.0013616572225188057,0.007437751090552399,0.8713473388206101,1766195092.7539713
0.8248887658119202,2.9225447177886963,0.5002623200416565,-0.0014043390901045483,0.007714321572510726,0.8718006593117873,1766195092.7639875
0.8217158913612366,2.921510696411133,0.500950276851654,0.0016825327967060328,0.007384785126957368,0.8871793507239056,1766195092.7739682
0.8249390721321106,2.9223837852478027,0.5003814101219177,-0.001083641635303265,0.007473062598133374,0.8714054743096393,1766195092.7839704
0.8251526951789856,2.9224541187286377,0.5001795887947083,-0.00171083925838458,0.007864081224460124,0.8700138195639614,1766195092.7840257
0.8250800967216492,2.922600507736206,0.5003622770309448,-0.0010176507613666643,0.007199489777585452,0.8705855059685564,1766195092.794028
0.8248127698898315,2.922304153442383,0.5003206729888916,-0.0012032174649743424,0.007738001454205808,0.8721658942795667,1766195092.8039947
0.8250153660774231,2.9224483966827393,0.5003516674041748,-0.0012761188425003068,0.0072239347487387555,0.8709146953708525,1766195092.8239627
0.8250818252563477,2.922370672225952,0.500154435634613,-0.0010510174038954087,0.008142191877506633,0.8699608888762547,1766195092.824059
0.8248619437217712,2.9225103855133057,0.5003400444984436,-0.0009725253603169961,0.007184549563156521,0.8715620565374941,1766195092.8340244
0.8252048492431641,2.922534704208374,0.500021755695343,-0.0013234992901455698,0.008370819109860064,0.8695925447182681,1766195092.8439713
0.8250738382339478,2.922431468963623,0.5004002451896667,-0.0014375739415467593,0.007225393409446727,0.8707207727979334,1766195092.85402
0.8251927495002747,2.9225010871887207,0.5000567436218262,-0.00135208935549795,0.008257401174487634,0.8700112460160956,1766195092.8639767
0.8252426385879517,2.9223811626434326,0.5000696778297424,-0.0013272895034063378,0.008304756475328098,0.8700834787257776,1766195092.8740168
0.825046956539154,2.9224836826324463,0.5003691911697388,-0.0012942286595518842,0.007348471493209597,0.8712225855230326,1766195092.8740704
0.8252001404762268,2.9224109649658203,0.5002474188804626,-0.001689739220560679,0.008036597955074136,0.8698601348146551,1766195092.8839192
0.8250133991241455,2.9223203659057617,0.5004475712776184,-0.0013842327356754656,0.007665311208326533,0.8711513384117051,1766195092.8938885
0.8248364925384521,2.922283887863159,0.5003722906112671,-0.0014271330273017816,0.007825515120644336,0.8721493266445842,1766195092.9039717
0.8248851895332336,2.9223954677581787,0.5003846883773804,-0.0012994350846628135,0.007650499609965561,0.8717488964087247,1766195092.9139664
0.8252015113830566,2.922372579574585,0.5002115964889526,-0.0010518047276706305,0.00816704076839536,0.8696944608424931,1766195092.923976
0.8251324892044067,2.9223055839538574,0.5002129673957825,-0.0011655599605457164,0.008197333923777165,0.8697222417463363,1766195092.9339738
0.825189471244812,2.9224472045898438,0.500167965888977,-0.0009397257380737152,0.007996982773613773,0.8693108541435379,1766195092.9342022
0.8252524137496948,2.9225308895111084,0.5001954436302185,-0.0006829055780573297,0.007899927530838293,0.869141038468471,1766195092.9439924
0.8253167271614075,2.9225807189941406,0.5001673102378845,-0.000744414848543146,0.007775266606997833,0.8693149999926416,1766195092.9539602
0.825002133846283,2.9224793910980225,0.5002685785293579,-0.0019058092776650585,0.007785530324715311,0.8714949045718301,1766195092.963979
0.8253040313720703,2.9226291179656982,0.49997833371162415,-0.0013888207531087807,0.00828635315215465,0.8696535672168066,1766195092.974017
0.8252642154693604,2.922564744949341,0.5000514984130859,-0.0012920104331231312,0.008237738614020678,0.8701437279336663,1766195092.9840083
0.8251523375511169,2.9223835468292236,0.5001913905143738,-0.0011081833359042029,0.008206869633197094,0.8699715448756188,1766195092.984081
0.8249447345733643,2.922369956970215,0.5003125071525574,-0.0017174605645212317,0.0077172229416408115,0.8718856827068479,1766195092.9940133
0.8248594403266907,2.9224205017089844,0.5002569556236267,-0.0017294265981547179,0.007925487447651584,0.8720145509353182,1766195093.003889
0.8249521255493164,2.9222962856292725,0.5003390908241272,-0.0015568909019457572,0.007651087960386847,0.8717176672390871,1766195093.0138702
0.8249987363815308,2.9224419593811035,0.5003550052642822,-0.0014799727661171434,0.007545082067305246,0.8712567752802739,1766195093.0239651
0.8250733017921448,2.9221935272216797,0.5003705620765686,-0.0010101034647747554,0.00782598509069094,0.870830970208697,1766195093.0240207
0.8250930905342102,2.922382116317749,0.5000240802764893,-0.0013766194880074347,0.008384440475248205,0.870509347048763,1766195093.0339618
0.8251991271972656,2.9225573539733887,0.5000354051589966,-0.0011486616850304556,0.008167309181824827,0.8695192350637533,1766195093.043996
0.8249770402908325,2.922415018081665,0.5004143118858337,-0.0012276415558726199,0.0072321965450774005,0.8712884632136394,1766195093.0540228
0.824846088886261,2.9223549365997314,0.5004220008850098,-0.0008711634800681663,0.007338216802470158,0.8718306076773974,1766195093.0639627
0.8249157667160034,2.922358989715576,0.5004056692123413,-0.0010296511936533574,0.007338156933658552,0.8713940213561231,1766195093.0739713
0.82513028383255,2.9223883152008057,0.5000990629196167,-0.0013643563720629364,0.008340091901908164,0.870134548115497,1766195093.0740488
0.8251132369041443,2.9224071502685547,0.5001458525657654,-0.0008763414195980359,0.008110961892955782,0.8700531991316678,1766195093.083848
0.8251549601554871,2.922248601913452,0.5001212954521179,-0.0015395967718707122,0.008508887500454157,0.8703241151010137,1766195093.093968
0.8250980377197266,2.9223151206970215,0.5001674294471741,-0.0009481339268692598,0.008125681405034777,0.8702059130830323,1766195093.1039681
0.8249608874320984,2.922313928604126,0.5004249811172485,-0.0012975179547237022,0.007555328168615533,0.8718311666794243,1766195093.1139812
0.8250323534011841,2.9224131107330322,0.5004342794418335,-0.0013165779392391315,0.0074440142307052185,0.8712850450172348,1766195093.123923
0.8250930905342102,2.9224283695220947,0.5004613399505615,-0.001054089226824969,0.007120547816805048,0.8705710856799265,1766195093.1239772
0.8250142335891724,2.9223427772521973,0.5003825426101685,-0.0014401100586733304,0.007384357034299319,0.870902982487488,1766195093.1339312
0.8252286314964294,2.9223484992980957,0.500117301940918,-0.0012159966735841102,0.008041712619576867,0.8696164375430667,1766195093.1438837
0.825143039226532,2.9222958087921143,0.5002511739730835,-0.0009364444271633322,0.008075196782777365,0.8698734502130546,1766195093.1539361
0.8248748779296875,2.922358989715576,0.5003470778465271,-0.0013312666337073873,0.007671706233135947,0.8718406512435217,1766195093.163975
0.8249928951263428,2.9223856925964355,0.5003188252449036,-0.0012622352552502092,0.0074702512849002915,0.8712237851791877,1766195093.1739748
0.8250929117202759,2.9226181507110596,0.5003453493118286,-0.001252430711003527,0.007190941673122855,0.8705066387995812,1766195093.1742134
0.8250654935836792,2.922670841217041,0.5003155469894409,-0.0012908705742264008,0.007143163263515009,0.8706259008346449,1766195093.1839702
0.8250732421875,2.9227962493896484,0.500290036201477,-0.0013470608896071665,0.007287723514144369,0.8705723054324539,1766195093.1940205
0.8249373435974121,2.9225070476531982,0.5002875328063965,-0.0014028442856884404,0.00733537009200205,0.871505339563129,1766195093.2039917
0.8251741528511047,2.9223132133483887,0.5002666711807251,-0.0014740104090122988,0.008042996327645241,0.870260101035135,1766195093.2139695
0.8250622153282166,2.922524929046631,0.5003429651260376,-0.001070664216985972,0.007289603258286402,0.8709612627956853,1766195093.2340174
0.821500837802887,2.921513795852661,0.5010565519332886,0.0020139068391957504,0.007107856846920646,0.8889043892727438,1766195093.2340722
0.8249493837356567,2.9225003719329834,0.5004144310951233,-0.0011866128082243606,0.007188244365252191,0.8713950436903383,1766195093.2342508
0.8249835968017578,2.9225029945373535,0.5002639293670654,-0.0013732077941248544,0.007529471703686748,0.8717081229659278,1766195093.2438867
0.8247147798538208,2.9223194122314453,0.5003569722175598,-0.0010082285029389595,0.007941252722968629,0.8727809707761288,1766195093.2538888
0.825191855430603,2.922361135482788,0.5001503825187683,-0.0011949209474684656,0.008231256394221401,0.8698887138100772,1766195093.2639813
0.8251351118087769,2.922470808029175,0.5000743865966797,-0.0012400087546007234,0.008265981324356384,0.8700178935542195,1766195093.2739716
0.8250298500061035,2.922489643096924,0.5003635883331299,-0.0009525589868558998,0.007254282053786479,0.8709067825945793,1766195093.274053
0.8251452445983887,2.9224846363067627,0.5001232028007507,-0.0010835646441096232,0.00800342859561084,0.8699360978627928,1766195093.283875
0.8252736926078796,2.9224698543548584,0.5000399351119995,-0.0014196808309971502,0.008204433609442898,0.8688385567792777,1766195093.2939131
0.8251844048500061,2.9224729537963867,0.5000734329223633,-0.001215603097814123,0.008192717697715226,0.8694576588046734,1766195093.3039725
0.825094997882843,2.9223785400390625,0.5002186894416809,-0.0015037442498819877,0.007859415366469153,0.870622228928616,1766195093.314022
0.8251637816429138,2.922508478164673,0.5000214576721191,-0.001650773999408163,0.008562033509406212,0.869973609566582,1766195093.3239772
0.8249785900115967,2.9224014282226562,0.5003482699394226,-0.0012521215240341383,0.007491817712514404,0.871404613164993,1766195093.3339794
0.8249005079269409,2.9223318099975586,0.5003867149353027,-0.0009875017451672794,0.007626888985016108,0.8717664855791767,1766195093.3439941
0.8248334527015686,2.922290563583374,0.5003572106361389,-0.0013906293968045504,0.007930878338127438,0.8723173841679486,1766195093.3440487
0.8248552083969116,2.922361373901367,0.5003947019577026,-0.0012057498444173664,0.0077168845622301585,0.8717822238867486,1766195093.3540246
0.8249878883361816,2.9225099086761475,0.50028395652771,-0.001597627619913491,0.007536664554479901,0.8713369761047429,1766195093.3639867
0.8250070214271545,2.922426700592041,0.5002813339233398,-0.001572715256658717,0.007497407673999384,0.8713957197084452,1766195093.3739567
0.8249542117118835,2.922325372695923,0.5002771615982056,-0.0016952627756089413,0.007671313213709418,0.8714969054217521,1766195093.3740358
0.8246393203735352,2.9222772121429443,0.5003646016120911,-0.0010051091651320356,0.00782348724174838,0.8726442595846244,1766195093.3838894
0.8248513340950012,2.9224441051483154,0.5003730654716492,-0.0008349822193110418,0.00739990176341355,0.8717100671755015,1766195093.3940258
0.8249305486679077,2.9224889278411865,0.5003397464752197,-0.0012326120182526877,0.007309327946789649,0.8713242800364107,1766195093.4039953
0.8249474167823792,2.922576427459717,0.5004101991653442,-0.0009266441412091344,0.007182671556838694,0.8712196677026395,1766195093.4139783
0.8249120712280273,2.922543525695801,0.5002874732017517,-0.0011303557151449539,0.007338441608381916,0.8714173850679923,1766195093.4239974
0.8250387907028198,2.9225659370422363,0.5003712177276611,-0.001107901095580224,0.007075504455639251,0.8708614304863944,1766195093.4339352
0.8249819874763489,2.922492027282715,0.5003221035003662,-0.0011259382349057456,0.007247313326328285,0.8711748475426241,1766195093.4340174
0.8249838352203369,2.9225292205810547,0.5001985430717468,-0.0014241243300056614,0.007440559161898003,0.8714504565851813,1766195093.4438574
0.8248332738876343,2.922410488128662,0.5002865195274353,-0.0014524245106413806,0.0076884682345734175,0.8723542425118939,1766195093.4539127
0.8250330686569214,2.9224917888641357,0.5002902746200562,-0.0014429448796748376,0.007464119003432159,0.8709660518428465,1766195093.4639173
0.8248190879821777,2.922365665435791,0.5002380609512329,-0.001667318617029236,0.007984870629145343,0.8721983130078854,1766195093.4739575
0.8250607252120972,2.922494888305664,0.5003625750541687,-0.001326762889882589,0.007117596458730824,0.8707640848337359,1766195093.4839728
0.8250317573547363,2.9225122928619385,0.500382125377655,-0.0013762963970610756,0.007321690965279842,0.8707487548888642,1766195093.484026
0.8249484896659851,2.9225075244903564,0.5002764463424683,-0.0015730605300000033,0.007669125536744053,0.8715992987978627,1766195093.4939575
0.824854850769043,2.9224565029144287,0.5002646446228027,-0.0014591012875045009,0.00754035329167358,0.8717469330420959,1766195093.5039923
0.8250237107276917,2.922229051589966,0.5003877878189087,-0.0004683860557713188,0.007353718108958629,0.8708286153943349,1766195093.5139449
0.8248823881149292,2.922456741333008,0.5003399848937988,-0.0011367864296361566,0.007411596061706501,0.871387554893037,1766195093.523947
0.8250689506530762,2.922438621520996,0.5000823736190796,-0.0011520644610509946,0.008197594316780722,0.870250950038451,1766195093.5338554
0.8251031637191772,2.9223647117614746,0.5001444816589355,-0.0009885295293150208,0.007883430133189992,0.870277786748757,1766195093.5439296
0.8250906467437744,2.9224443435668945,0.5000317692756653,-0.0011367202515897967,0.008187150234081017,0.8702053129365949,1766195093.5439882
0.8251422643661499,2.922353982925415,0.4999832808971405,-0.0013196366895275283,0.008277158110628005,0.8700614480781154,1766195093.5540252
0.825132429599762,2.92240571975708,0.500048041343689,-0.0012928502234337753,0.008342399265072683,0.8702848757501241,1766195093.5639734
0.8250483274459839,2.922593355178833,0.5002616047859192,-0.0014674757337554045,0.007528867998781948,0.8710796100741974,1766195093.5739596
0.8216142058372498,2.921365737915039,0.5009515285491943,0.0015256667521961677,0.007393601080141991,0.8882880017065836,1766195093.5740466
0.8249914050102234,2.9224367141723633,0.5003191232681274,-0.001271398966419451,0.007285612718501928,0.8712955156809923,1766195093.583941
0.8250582218170166,2.9225494861602783,0.5002711415290833,-0.0016206006674638475,0.007377983816213809,0.8708433315802132,1766195093.5939612
0.8251414895057678,2.922454833984375,0.5001160502433777,-0.0019734496661574148,0.008040442019871393,0.8700519475175439,1766195093.6039639
0.8252080678939819,2.9223735332489014,0.5000990033149719,-0.0013447414251965056,0.008197844672935032,0.8691527433932954,1766195093.6139581
0.8251360654830933,2.922316074371338,0.5000044107437134,-0.0017438952548742644,0.008451024297352986,0.869790228885741,1766195093.6239324
0.8251842856407166,2.9222867488861084,0.5001406669616699,-0.001131343661254394,0.008073116075313557,0.8694492323876206,1766195093.6239882
0.8252668976783752,2.9223687648773193,0.5001106858253479,-0.0011358961580626378,0.007985841712783732,0.869261327257199,1766195093.6338527
0.8251191973686218,2.92244553565979,0.5000870227813721,-0.0012898246033360052,0.008087500498122584,0.8699802176288662,1766195093.6439445
0.824941098690033,2.9224021434783936,0.5002840161323547,-0.0016617946387542106,0.007559776238156047,0.8714205002464165,1766195093.653969
0.8250802755355835,2.922537088394165,0.5002171993255615,-0.001643855151442563,0.007821558727589896,0.871356641512977,1766195093.6639721
0.8251160383224487,2.922443151473999,0.49997833371162415,-0.001456255978694196,0.008276949043236812,0.8704969891071205,1766195093.6739206
0.8251864314079285,2.922304153442383,0.5000508427619934,-0.0015930653371909167,0.008428695256601414,0.8698626248219762,1766195093.6839495
0.8252224326133728,2.9223430156707764,0.500085175037384,-0.0015882747509212585,0.008436268616007502,0.8696681185284204,1766195093.6840045
0.8246864080429077,2.9222800731658936,0.5003489851951599,-0.0010808517974289816,0.00803443689436787,0.872554759699236,1766195093.693956
0.8250609636306763,2.922217607498169,0.5002177953720093,-0.0017282532909091567,0.00815196650498111,0.8708770571618065,1766195093.7039716
0.8250797390937805,2.9224822521209717,0.5003613829612732,-0.0009751243556554825,0.007215872982276992,0.8708276840867687,1766195093.7139459
