t,x_f,y_f,theta_f,vx_f,vy_f,omega_f,raw_t,raw_x,raw_y,raw_theta
1766202437.892646,-0.1307906693221904,2.3824892022714765,1.6508722963173943,-0.029388465606315382,0.4062443337632591,0.05365011410267608,1766202437.8859847,-0.12711822986602783,2.375324010848999,1.6798289326233546
1766202437.902676,-0.13062216504566168,2.3854025928450864,1.653582191102597,-0.026716250198000963,0.3995364621447607,0.06167181532797045,1766202437.895988,-0.12817193567752838,2.3792519569396973,1.6778735234724176
1766202437.912675,-0.13045032166940068,2.388196821714516,1.6565847217109955,-0.0241854356199508,0.39261971046555966,0.0704858934635944,1766202437.906096,-0.1281295269727707,2.3818540573120117,1.6832776524611828
1766202437.922679,-0.13028117889821939,2.3909388026042415,1.6598337656848958,-0.02181537503763471,0.3857890380314887,0.0798836476095292,1766202437.9159856,-0.12810781598091125,2.3846750259399414,1.6882952167449488
1766202437.932674,-0.12972650135447064,2.3934890812090015,1.6639348119229407,-0.017359011617038667,0.3782489985659735,0.0920815189086795,1766202437.9259832,-0.12563994526863098,2.3865747451782227,1.7008779191233925
1766202437.942718,-0.12956352482232505,2.39661839252872,1.66816622129378,-0.015416892084083658,0.37445197659374646,0.10430533548232629,1766202437.9360483,-0.12778295576572418,2.393137216567993,1.7051849462598787
1766202437.952677,-0.12944923776029035,2.4005785896997054,1.6723781135459221,-0.013869891824265242,0.3757193205889588,0.1160143877052599,1766202437.9459975,-0.12803058326244354,2.401740789413452,1.7078428089004536
1766202437.962698,-0.1293980520550219,2.4042190957767002,1.6770836380091838,-0.01277331742897424,0.37500105569471726,0.12910081982083646,1766202437.9560087,-0.1283927857875824,2.4035606384277344,1.7167146449661692
1766202437.972628,-0.12952549274946137,2.407960519664348,1.6783716900929246,-0.01277331742897424,0.37500105569471726,0.12910081982083646,1766202437.9560087,-0.1283927857875824,2.4035606384277344,1.7167146449661692
1766202437.982687,-0.12937933062217682,2.4103585110034347,1.684057669418527,-0.011206626105997045,0.3672585406190607,0.14528476955836234,1766202437.975986,-0.12814943492412567,2.404280424118042,1.7292365037793749
1766202437.992676,-0.12908501070766268,2.4130289407829277,1.6907442452616053,-0.008895272885218235,0.3615702356963745,0.16451736189994645,1766202437.9860597,-0.12719328701496124,2.4083733558654785,1.7450186624476212
1766202438.002674,-0.12880898857136303,2.41560907182098,1.697508988127277,-0.00682527488325794,0.35569325081366626,0.18328981200671474,1766202437.9959867,-0.127060204744339,2.410644054412842,1.750998403226143
1766202438.012674,-0.12862491048568,2.418065954002538,1.7041038718657147,-0.005396174409409932,0.34946654642459124,0.2007267609071933,1766202438.005996,-0.1273881494998932,2.41267728805542,1.7542193292466581
1766202438.022671,-0.12866674108409779,2.420657469480589,1.7101259947496823,-0.005327536952944273,0.3443559278693171,0.21541128539861326,1766202438.0159857,-0.12860625982284546,2.416154146194458,1.7526566680487738
1766202438.032676,-0.1288969199459314,2.423512635609534,1.7181307722900705,-0.006330008850298772,0.34101138266517267,0.2367858711137128,1766202438.0260465,-0.12979203462600708,2.4205262660980225,1.7804578583125321
