x,y,z,alpha,beta,gamma,time
-1.64213228225708,-2.3478171825408936,0.7732969522476196,-0.018420509736025683,-0.02347727895793907,-1.0989299053061137,1766201316.7260227
-1.6421626806259155,-2.347834587097168,0.7733479738235474,-0.02188347382912111,-0.020663392110875596,-1.0999864726571429,1766201316.7361095
-1.6422491073608398,-2.3478002548217773,0.7732524275779724,-0.018887659219815625,-0.02288569179385524,-1.0998326147011879,1766201316.7361171
-1.6422741413116455,-2.347748041152954,0.7732476592063904,-0.01850705988709873,-0.022561733655688258,-1.1009312789788888,1766201316.7460237
-1.6428829431533813,-2.3465359210968018,0.7739508748054504,0.0028384295556784607,-0.02126811066838484,-1.097293733675504,1766201316.7559712
-1.6421611309051514,-2.34786057472229,0.7734300494194031,-0.022284219958903305,-0.021184339914391875,-1.0998026548372886,1766201316.7660081
-1.6422703266143799,-2.347806215286255,0.7734239101409912,-0.022529284177360887,-0.020058717288216173,-1.1012987208721439,1766201316.776001
-1.6435086727142334,-2.3471133708953857,0.7728073000907898,-0.01969486116171712,-0.005180682072717826,-1.1177553042949133,1766201316.7860475
-1.6436611413955688,-2.3470680713653564,0.7727200388908386,-0.016171724330669716,-0.007328059433901073,-1.11743583143422,1766201316.7861273
-1.6436488628387451,-2.347055673599243,0.7727450132369995,-0.019489556255420166,-0.004754220751556931,-1.1186777384543292,1766201316.7961633
-1.643592357635498,-2.347080945968628,0.7727081179618835,-0.01927209253202271,-0.004191091311900015,-1.118667403281201,1766201316.8061397
-1.6435028314590454,-2.3470914363861084,0.772710919380188,-0.019291819390996407,-0.00499483768229919,-1.1176408072177377,1766201316.8161466
-1.6436325311660767,-2.3470818996429443,0.7726373076438904,-0.015139557938089715,-0.007354723922432131,-1.1168099685057433,1766201316.8259966
-1.6422474384307861,-2.34779691696167,0.7733054757118225,-0.021611349848925977,-0.0199374602664856,-1.1014301322142537,1766201316.8361526
-1.6421875953674316,-2.347815752029419,0.7732597589492798,-0.017322921235816777,-0.02311276628972764,-1.0997172327695328,1766201316.8460824
-1.6422247886657715,-2.3477888107299805,0.773249626159668,-0.018119024828443714,-0.02269900476665101,-1.1003242208909099,1766201316.8462203
-1.642222285270691,-2.347820997238159,0.7732943296432495,-0.021475511391796875,-0.02007022695285433,-1.1010064268367006,1766201316.8560653
-1.6421080827713013,-2.347853660583496,0.7733149528503418,-0.018053080998170185,-0.023524477471985165,-1.0991216970838573,1766201316.8659854
-1.6430158615112305,-2.3465473651885986,0.773872435092926,0.007030576060720234,-0.023773786246371352,-1.0973734071099237,1766201316.876064
-1.6422388553619385,-2.347799777984619,0.7733837962150574,-0.022764819933947873,-0.019988363811545187,-1.1013300397457664,1766201316.886075
-1.6424492597579956,-2.347646951675415,0.7732915282249451,-0.01872659467127838,-0.021781553088218667,-1.10262091149973,1766201316.886154
-1.643638014793396,-2.3471052646636963,0.7726803421974182,-0.01680565788541693,-0.0067767498056474935,-1.1171257883191312,1766201316.896037
-1.643560767173767,-2.3470840454101562,0.77276611328125,-0.01942787855410445,-0.0046292319498051565,-1.1182476911006238,1766201316.9060771
-1.6435402631759644,-2.347073793411255,0.7727657556533813,-0.02008482361459601,-0.005129260435880246,-1.1175868301021603,1766201316.9161549
-1.6435956954956055,-2.3470537662506104,0.7727176547050476,-0.02048871753356894,-0.004533614780587105,-1.1182912585655287,1766201316.9260798
-1.6436387300491333,-2.347107172012329,0.7726278305053711,-0.015242829732352487,-0.007098977820777766,-1.1168620211977034,1766201316.9361334
-1.6436458826065063,-2.347107410430908,0.7726076245307922,-0.01481847338305789,-0.006573936938057152,-1.1172544515000338,1766201316.9361591
-1.6436195373535156,-2.3471269607543945,0.7726089358329773,-0.016328157155020756,-0.006623074690922529,-1.1170186716783073,1766201316.9459574
