x,y,z,alpha,beta,gamma
-0.9680083990097046,1.279658317565918,0.30421969294548035,-0.014213264459632979,0.004212132877011195,3.104917574513802
-0.9661389589309692,1.27862548828125,0.3070383071899414,-0.02822251777032814,0.005118862932722994,3.099583371345032
-0.9679983854293823,1.2796169519424438,0.3041691482067108,-0.013798985319884086,0.004212678957431331,3.1048406055429765
-0.9679988026618958,1.2795782089233398,0.30420446395874023,-0.013968127886274639,0.004390754324198169,3.1048304110136984
-0.9679962992668152,1.279597520828247,0.30422401428222656,-0.01402603679728519,0.0043789293868948635,3.1047645553139924
-0.9673731327056885,1.278008222579956,0.3053286671638489,-0.01108385551529075,0.010808239537275189,3.099015663425251
-0.9673615097999573,1.2780245542526245,0.3052956163883209,-0.01162427837336295,0.010742233115325435,3.09891586608383
-0.9674842357635498,1.2779638767242432,0.30524101853370667,-0.012998849434166525,0.01099957884263284,3.0986150125734992
-0.9662405848503113,1.2786040306091309,0.3070223927497864,-0.027779277422121006,0.005103917594470442,3.0993587722911187
-0.9668276906013489,1.2766436338424683,0.3063834309577942,-0.030732571215404746,0.0008752031712693819,3.0895121387006053
-0.9660176038742065,1.278558373451233,0.3070097863674164,-0.029632896518972763,0.005100751657314842,3.1007142457231276
-0.9675188660621643,1.2779583930969238,0.30518513917922974,-0.01276092605749473,0.010970952358930029,3.098558619422284
-0.9661740064620972,1.2786630392074585,0.30699437856674194,-0.02847635026532266,0.005084770590749599,3.099303428900973
-0.9668587446212769,1.2765414714813232,0.3063754737377167,-0.03210915841698312,0.0012622834786938531,3.08901734486427
-0.9680019021034241,1.279601812362671,0.3042583465576172,-0.014700177794335433,0.0037947505369546296,3.104622389483172
-0.9673378467559814,1.2780104875564575,0.3052620589733124,-0.011646303596968426,0.010332056837251767,3.0990209150564527
-0.9673412442207336,1.2780849933624268,0.3054291009902954,-0.012139364643249944,0.010322628418788705,3.099071473250069
-0.9667527675628662,1.2765954732894897,0.3063617944717407,-0.031137639236212055,0.0010565992906068431,3.0892361475956838
-0.9680138230323792,1.2796705961227417,0.3042569160461426,-0.014465547975428572,0.004030767219494952,3.104755317005249
-0.9680326581001282,1.2796677350997925,0.30430281162261963,-0.014544137227361528,0.0038807911026584444,3.104719874287852
-0.9673668742179871,1.2779669761657715,0.3052438199520111,-0.011335050882462736,0.010631171357785523,3.0989386098440854
-0.9680240154266357,1.2795765399932861,0.3041864037513733,-0.015438164001039133,0.004465780457855119,3.105035373735637
-0.9673684239387512,1.2780675888061523,0.3053355813026428,-0.0119591906114702,0.010401031310059018,3.0990311304149722
-0.967374324798584,1.278104543685913,0.305416077375412,-0.01189475012961738,0.01026513447713543,3.0989887101201243
-0.9680604934692383,1.2795716524124146,0.30412355065345764,-0.015081722310300843,0.004518370182454701,3.1049987038018054
-0.9668564796447754,1.2765008211135864,0.3063275218009949,-0.03194799119837949,0.001263479084929941,3.0891408985348914
-0.9679682850837708,1.2795814275741577,0.304216206073761,-0.014330435940527431,0.00403749094936124,3.1047529230941633
-0.966184139251709,1.2786264419555664,0.307010293006897,-0.028382079173848475,0.0049835977162629,3.0993698046569453
-0.9674861431121826,1.2779604196548462,0.3052314817905426,-0.013000660142006423,0.010720804560493718,3.098649520393292
-0.9661937355995178,1.2785969972610474,0.30707383155822754,-0.027939294038448578,0.005224714579067098,3.099429692774205
-0.9661878347396851,1.278603434562683,0.3070932626724243,-0.027951643276666202,0.005176709401123977,3.0994841209166135
-0.9660704731941223,1.2785965204238892,0.3069869577884674,-0.02928332781707767,0.005383043234199319,3.1004364971076614
-0.9660549163818359,1.2785882949829102,0.30700939893722534,-0.02974633823469182,0.0052744898001646405,3.1004282042639644
-0.9660995602607727,1.278557538986206,0.306973934173584,-0.029203595308804797,0.005528875004965954,3.100286498787586
-0.9661726355552673,1.2786113023757935,0.30704939365386963,-0.028057551326615186,0.005101183486764346,3.0993348637294633
-0.9679744243621826,1.2796404361724854,0.3041887581348419,-0.01401508570165759,0.004553230307442829,3.1050288958996677
-0.9667869806289673,1.2766320705413818,0.30636066198349,-0.0307437160220296,0.0009382939803638881,3.089592771358986
-0.9668583869934082,1.2765612602233887,0.30632925033569336,-0.03209549135012939,0.0014776548691589689,3.089294142639579
-0.9680231809616089,1.2796026468276978,0.30420663952827454,-0.014217988887000262,0.0041698605994720675,3.1047762349071677
-0.966163158416748,1.2785837650299072,0.3069254755973816,-0.028959093332333936,0.005148781359835143,3.10015161897079
-0.9660277366638184,1.2785522937774658,0.3069474995136261,-0.029196003483436723,0.005266743439472347,3.1006859089476455
-0.9673205018043518,1.2780957221984863,0.30523359775543213,-0.011982726311429204,0.010259138852791486,3.0990279525968014
-0.9673136472702026,1.2780605554580688,0.30524688959121704,-0.011455366274937461,0.010286156535869416,3.0989710771542187
-0.9660584330558777,1.2785507440567017,0.30697065591812134,-0.02922825289843149,0.0053346514260436155,3.1006130009487256
-0.9661896824836731,1.2786121368408203,0.30704858899116516,-0.02800728632596879,0.005206474523759949,3.0995437399032983
-0.9661948680877686,1.2786166667938232,0.30705952644348145,-0.028057164566133073,0.005048489156923261,3.0992712806642455
-0.9661800265312195,1.2785899639129639,0.30710411071777344,-0.02784139300657361,0.005378444474454093,3.0993366216627574
-0.9667744636535645,1.2766025066375732,0.30641669034957886,-0.03096736318207217,0.0010092329287846868,3.089304502341758
-0.966028094291687,1.2785216569900513,0.3069893717765808,-0.029111993018607344,0.00553648969047372,3.1007383846225003
-0.9675236344337463,1.277957558631897,0.3052675127983093,-0.013035429580043927,0.010779322374463189,3.0985221973222625
-0.9680058360099792,1.2795939445495605,0.3041170537471771,-0.014060489309645704,0.004285793943441617,3.1048879332509127
-0.9673132300376892,1.2780479192733765,0.3053019046783447,-0.011573235693426462,0.010344822896685207,3.0990318314368577
-0.9673095345497131,1.2780632972717285,0.30536210536956787,-0.011886162533512316,0.010307814277854762,3.0989302093148114
-0.9679901599884033,1.279597520828247,0.3041282892227173,-0.01402157851326554,0.004152220554889369,3.1047724699686987
-0.9680407643318176,1.279608130455017,0.30410099029541016,-0.015544224176423337,0.0045435997310497985,3.105043929374436
-0.9668716788291931,1.2765001058578491,0.3063022792339325,-0.03202029371428117,0.001448754015331381,3.089083083076726
-0.9673711061477661,1.2780675888061523,0.305268257856369,-0.012047923391683155,0.010370574721910445,3.0989553645254793
-0.9667357802391052,1.276564598083496,0.30634960532188416,-0.03137923136089142,0.000976573433415757,3.089073133289632
-0.9675276875495911,1.2779343128204346,0.3052174746990204,-0.013175229955300988,0.011113413461276636,3.0985940102585245
-0.9673463106155396,1.2780495882034302,0.3052537143230438,-0.011733614818384008,0.010361193932271326,3.099053110158223
-0.966119110584259,1.278601884841919,0.3070922791957855,-0.028357750856306763,0.005311360830030253,3.099778689226571
-0.9661864638328552,1.2785913944244385,0.30704739689826965,-0.0279152392868034,0.005268124782734014,3.0994800064581387
-0.9673349261283875,1.2780554294586182,0.3052787184715271,-0.011467653528365776,0.010413774332864067,3.0990231277318743
-0.9673123955726624,1.278041958808899,0.30525243282318115,-0.011484405946757462,0.010452495365201184,3.0990920172207113
-0.9668593406677246,1.2765169143676758,0.30631983280181885,-0.03233584660462698,0.001334933224110839,3.0891192529493794
-0.967502772808075,1.2779791355133057,0.3052288293838501,-0.013069978038746877,0.010786438140825107,3.09869969569189
-0.9668898582458496,1.2764948606491089,0.3062863349914551,-0.03215942741507402,0.0010565833747063975,3.0889000454095843
-0.9675500392913818,1.2779370546340942,0.3051412105560303,-0.013105634997098993,0.011049942220153024,3.098546989469749
-0.9680489897727966,1.2795952558517456,0.30397817492485046,-0.015078274699881636,0.004640485110357561,3.1051359861086003
-0.9660088419914246,1.2785264253616333,0.30695492029190063,-0.029325843777711826,0.005241637739314368,3.1007433328091856
-0.9667898416519165,1.2766010761260986,0.3063361346721649,-0.030521082992056584,0.0008835392802332963,3.0894335563846598
-0.9680153131484985,1.2796205282211304,0.3041335642337799,-0.013920950459390877,0.004276697989172303,3.10483593879737
-0.9662070870399475,1.2786180973052979,0.3070627450942993,-0.028201832107855578,0.0049913788747638094,3.0993701808092973
-0.9673396944999695,1.2780582904815674,0.3052922487258911,-0.01144314680098237,0.010492653564489515,3.0990659098469258
-0.9661713242530823,1.2786270380020142,0.3070997893810272,-0.028041871672318044,0.0051116677462658185,3.0994774114809864
-0.9674941301345825,1.2779560089111328,0.30528518557548523,-0.01297582670505776,0.010908723310418063,3.0986596026401667
-0.9675196409225464,1.2779510021209717,0.3052217960357666,-0.012747412591437413,0.01092851083660274,3.0985640657943248
-0.9675089716911316,1.2779537439346313,0.3051505982875824,-0.012643496221007106,0.010792364160782832,3.098729242764076
-0.9660854339599609,1.2785700559616089,0.3069647550582886,-0.029340689372558598,0.005367384174681119,3.1006499148176396
-0.966788649559021,1.2766249179840088,0.30635353922843933,-0.03055351604752036,0.0011632384389815807,3.089490914246994
-0.9680269360542297,1.27959406375885,0.30415287613868713,-0.014182991686649523,0.00417984484585434,3.1048004142919825
-0.9674702286720276,1.2779549360275269,0.3051670789718628,-0.01287985838639768,0.010659564657295601,3.0987063899974725
-0.9680135846138,1.279542088508606,0.30398988723754883,-0.01517170425771595,0.004717588107498552,3.1050527992324617
-0.9680130481719971,1.2795782089233398,0.3041377067565918,-0.013993582217413264,0.004160283637623679,3.10480398512299
-0.96686851978302,1.2765038013458252,0.3062940239906311,-0.032036473355069824,0.001450808653087215,3.0891679279667503
-0.9673433303833008,1.2780370712280273,0.305286705493927,-0.011953393831473886,0.010548539615203118,3.0989746901874597
-0.967517614364624,1.27791428565979,0.30519479513168335,-0.012544326209884571,0.01119057425755614,3.0986089383944355
-0.9675534963607788,1.277887225151062,0.30519330501556396,-0.012872044226288338,0.011362531256455706,3.0986205791440296
-0.9674861431121826,1.2779184579849243,0.3051720857620239,-0.01282354975021634,0.010990420655419704,3.0986497203767946
-0.967517614364624,1.2778937816619873,0.3052431344985962,-0.01277245233751837,0.011190677056685243,3.0985542307630882
-0.9673553705215454,1.2780475616455078,0.30536630749702454,-0.011706878498469814,0.010594633674661826,3.098901211755408
-0.9661438465118408,1.2786226272583008,0.30708375573158264,-0.028552359393081976,0.005159126012650111,3.099567957117131
-0.9659610986709595,1.278542160987854,0.306967169046402,-0.029633002244608152,0.005207466086792298,3.1010153189946
-0.9673582315444946,1.2780482769012451,0.30531665682792664,-0.011942608593960787,0.010575756720935785,3.099059417238381
-0.9673670530319214,1.2780400514602661,0.30532780289649963,-0.01198202398283979,0.01028354591174256,3.099023819619927
-0.9675209522247314,1.277917504310608,0.30519068241119385,-0.012913572212418666,0.010683262136660421,3.098683632424184
-0.967361569404602,1.2779990434646606,0.3051663041114807,-0.011584650396652381,0.010458234087543667,3.0991318766416325
-0.9675240516662598,1.2778434753417969,0.3050849735736847,-0.01231605592568536,0.01122221272627489,3.0986610065637166
-0.9675216674804688,1.27787446975708,0.30512943863868713,-0.012860176315590383,0.011002038883114096,3.0986810352150123
-0.9673792719841003,1.277991533279419,0.3052721917629242,-0.011390619651414484,0.010244912146156354,3.0989355988234584
-0.9661756157875061,1.2785804271697998,0.30704590678215027,-0.028106379911825477,0.005245351477990275,3.0994724571578027
-0.9674851894378662,1.277949333190918,0.30523931980133057,-0.012469516423118407,0.011146903634081514,3.0986918233357197
-0.9661746621131897,1.2786040306091309,0.3070825934410095,-0.028264562907902822,0.005248212663138055,3.0994497030398156
-0.9675198197364807,1.2779301404953003,0.3052190840244293,-0.012688510380217772,0.01093094476110873,3.098651374479842
-0.9675022959709167,1.277915120124817,0.3051852285861969,-0.0125800636273451,0.010851547844320283,3.098595725275892
-0.9673439264297485,1.2780104875564575,0.30522483587265015,-0.011602815991061123,0.01057264685658249,3.0991009173455235
-0.9660427570343018,1.2785512208938599,0.30696654319763184,-0.029688620198282854,0.005047558969984804,3.1004911657936853
-0.9668704271316528,1.2764846086502075,0.3062743544578552,-0.0321268242574641,0.0013205363448564654,3.089075495235631
-0.9668899774551392,1.2764978408813477,0.3063136637210846,-0.03202472914821666,0.0013590249921724854,3.0892519146684174
-0.9679982662200928,1.2795252799987793,0.304232120513916,-0.013927289536135942,0.004163647578665815,3.1046401902593637
-0.9660975337028503,1.2785272598266602,0.3069814443588257,-0.02899835679958609,0.005181176803498537,3.100363502048248
-0.9673413038253784,1.278024435043335,0.3052709102630615,-0.011405524725732998,0.010267065143656216,3.099027498947025
-0.9675470590591431,1.2779326438903809,0.30523157119750977,-0.01285802629951051,0.011003423961148454,3.0986116918842495
-0.9660811424255371,1.2785543203353882,0.3069913387298584,-0.029403214770689114,0.005192540734933337,3.1004507426079386
-0.9659904837608337,1.2785571813583374,0.3070037364959717,-0.029403788889902024,0.005371764117238005,3.100730155405312
-0.9660325050354004,1.2785714864730835,0.3069966733455658,-0.029076211741987195,0.005616073373515698,3.1006032911804753
-0.9673726558685303,1.2780519723892212,0.3052729666233063,-0.011535253689290731,0.01069917610101829,3.0989539904136367
-0.9675718545913696,1.2778860330581665,0.30518123507499695,-0.012750363247255361,0.011144252963300693,3.098442869886464
-0.9675084352493286,1.2779468297958374,0.30518996715545654,-0.012912424083338415,0.010809265488963342,3.0988141608072364
-0.9680225253105164,1.279525876045227,0.30409955978393555,-0.014915527194160979,0.004576344696956904,3.1050475360148395
-0.9674888849258423,1.2779442071914673,0.3052348792552948,-0.012942479479096767,0.010544005732332605,3.098744940517765
-0.96800297498703,1.2794946432113647,0.3040214776992798,-0.015191529676414184,0.004616131257806906,3.105037175957956
-0.9675217866897583,1.2778863906860352,0.30518192052841187,-0.012579485918886127,0.010951844188435138,3.0986888717420733
-0.9662628769874573,1.278572678565979,0.3069741427898407,-0.02813017006119247,0.004966540907112678,3.0993273146442593
-0.9673455953598022,1.2780297994613647,0.3052668273448944,-0.01147415898402228,0.010488252094672062,3.0991123520656996
-0.9674782752990723,1.2779417037963867,0.30518457293510437,-0.012814364482736575,0.010716593340359385,3.0986392512643164
-0.9659666419029236,1.2785285711288452,0.3069630265235901,-0.029428718927213153,0.00537919406926002,3.100986426193712
-0.9661095142364502,1.2785366773605347,0.30697351694107056,-0.029295225245533636,0.005440790038879792,3.1002786074606346
-0.9660496115684509,1.2785208225250244,0.30697813630104065,-0.029195164149971038,0.005523013093675435,3.1006650767126582
-0.9661560654640198,1.2785840034484863,0.30711039900779724,-0.027726915253409652,0.00527727253412977,3.0994581836041823
-0.9661994576454163,1.278597116470337,0.3070441782474518,-0.027820930964943775,0.00526291003552169,3.099325183802665
-0.9661799073219299,1.2786192893981934,0.30701425671577454,-0.027939010809301557,0.0052328810224740365,3.0994524773940975
-0.9673391580581665,1.2780708074569702,0.30531418323516846,-0.011629251474124472,0.010441211682870708,3.09901963319914
-0.9680082201957703,1.2795748710632324,0.3041780889034271,-0.014146982576523939,0.004221586231195235,3.1047761949863495
-0.9678747057914734,1.2794537544250488,0.304177463054657,-0.013508339545864691,0.004726973791663089,3.1046532272990466
-0.9673395752906799,1.2779940366744995,0.3052290081977844,-0.011679251952680082,0.01032623304958053,3.0989651146616612
-0.9673123359680176,1.2780144214630127,0.3052372932434082,-0.011709476487882451,0.010243775752243566,3.099103602836763
-0.9680354595184326,1.2795292139053345,0.304058313369751,-0.015176633913014374,0.004502303100988696,3.1049468882250526
-0.9680674076080322,1.2795333862304688,0.30406710505485535,-0.015132348023011935,0.00446117825715008,3.105025090372883
-0.9661844372749329,1.2785749435424805,0.3070046901702881,-0.027882672810272728,0.004973950663411947,3.099572050876506
-0.9674944281578064,1.2779326438903809,0.30516648292541504,-0.01236099606288862,0.011062113050290751,3.098558998444582
-0.9661216735839844,1.2785842418670654,0.3069618344306946,-0.02962886750505136,0.0053163255952426705,3.1000297041199603
-0.9661650657653809,1.2786016464233398,0.3070308566093445,-0.028146568897068437,0.005191368950529961,3.099527541626802
-0.9661651849746704,1.2785849571228027,0.3070967495441437,-0.027781254957360838,0.005181762454720155,3.0994703862713795
-0.9661431908607483,1.2785824537277222,0.3070705235004425,-0.027872078759565655,0.00510795931940881,3.099467374948862
-0.9674540162086487,1.2779433727264404,0.30520668625831604,-0.012543653894837975,0.01091382973263367,3.0985997584089953
-0.967963695526123,1.2796220779418945,0.3041381537914276,-0.01420561324102293,0.0042775212261275015,3.1048253427575654
-0.9679780006408691,1.2796050310134888,0.30415427684783936,-0.014057239611675897,0.004053456173548133,3.104744908799864
-0.9680128693580627,1.2796255350112915,0.30416572093963623,-0.01420308736695392,0.004244202596512659,3.104858536006322
-0.9673463702201843,1.2780295610427856,0.3052099049091339,-0.011709645966392887,0.010420705170447318,3.0989916807354874
-0.968023419380188,1.2795895338058472,0.30415216088294983,-0.014202212477511716,0.0040884687990200615,3.1046527776671766
-0.9673216342926025,1.278051495552063,0.30531951785087585,-0.0116212512886821,0.01028107506451436,3.099020253310599
-0.9680101871490479,1.2795928716659546,0.30418866872787476,-0.013937447945972117,0.004249739451083423,3.1048016704480443
-0.9673552513122559,1.2780063152313232,0.30526280403137207,-0.011536639001506402,0.01062632562426106,3.0989912296547053
-0.9673372507095337,1.2780252695083618,0.30532193183898926,-0.011763814521306886,0.010665071295086252,3.098982603099539
-0.9672790169715881,1.278059482574463,0.30532434582710266,-0.011989342545426527,0.010298252922846987,3.099029895221614
-0.9679742455482483,1.2796658277511597,0.30424076318740845,-0.014069397609375669,0.004101654311116663,3.1049459766530423
-0.9660509824752808,1.2786051034927368,0.30712127685546875,-0.028097050030561736,0.005294117267332101,3.099817260128482
-0.965940535068512,1.2785358428955078,0.30692729353904724,-0.02951155870223473,0.005432993554116281,3.100970576396819
-0.9659883379936218,1.2785766124725342,0.30695611238479614,-0.02958861454386404,0.005301818096072703,3.1007996515521326
-0.9660420417785645,1.278545618057251,0.30696383118629456,-0.028987156377041367,0.005493206747100378,3.1007209458632583
-0.9680342078208923,1.279631495475769,0.30414748191833496,-0.013990877214736724,0.004179611008382968,3.1047899220918906
-0.9680439829826355,1.2795495986938477,0.3040350675582886,-0.015079621471634436,0.004561932652741104,3.1050106628773135
-0.9675191640853882,1.2779101133346558,0.30508407950401306,-0.012547379393696765,0.010991136698970443,3.0986328288162652
-0.968023419380188,1.2795249223709106,0.3040921688079834,-0.013841779597079915,0.0043146946157417735,3.10474098866023
-0.9674858450889587,1.277936339378357,0.3052603006362915,-0.012807906771579357,0.010479732699071206,3.0986675760183604
-0.967505931854248,1.2779325246810913,0.30524593591690063,-0.013056365986968453,0.01057356267419,3.0987265279272034
-0.9660614132881165,1.2784940004348755,0.3069108724594116,-0.028801793418827517,0.00548302444479765,3.100531126210306
-0.9675148129463196,1.2778205871582031,0.3051328659057617,-0.012168078563043623,0.011428939820910686,3.0986673280393067
-0.9675040245056152,1.277879238128662,0.3052114248275757,-0.01262826298870399,0.011356560363686128,3.0986811733238
-0.9661649465560913,1.2785353660583496,0.30709415674209595,-0.02796763952146128,0.005211889374596834,3.0996322738827122
-0.9680398106575012,1.279638409614563,0.3041769564151764,-0.014246242625916873,0.004246986139102207,3.104926890576437
-0.9659319519996643,1.278473138809204,0.3069864809513092,-0.029261195267089934,0.005586597762951112,3.101061782083649
-0.9661200642585754,1.278592824935913,0.3070470690727234,-0.028184856275999558,0.005208365061426067,3.099506173222203
