x,y,z,alpha,beta,gamma
-2.903233289718628,0.5717291235923767,0.277565598487854,-0.0001080557638841843,0.0003891271791109329,0.00017250464926068233
-2.9032344818115234,0.5717355608940125,0.2775919735431671,-7.98759557157892e-05,-0.00011658324122293337,0.00022614467741302596
-2.9032299518585205,0.5716953277587891,0.2776167392730713,-2.4535687955242135e-05,0.00016307854769884205,0.00017139115500988702
-2.9032113552093506,0.571754515171051,0.27760225534439087,9.611671389753556e-05,0.00022303368588435363,0.00010469137592372908
-2.9032654762268066,0.5717177987098694,0.27756521105766296,0.0001014078887308281,7.972253286748085e-05,0.00023110615017369807
-2.9032959938049316,0.5717489123344421,0.27753546833992004,0.00021830487422406502,-0.00011878936007180582,0.00026539161431748313
-2.9032037258148193,0.5717723369598389,0.2775966227054596,0.00022374780282303155,-7.382223206972676e-05,0.00011669763555660035
-2.9032368659973145,0.5717288851737976,0.2775678336620331,-0.0001314241363306587,0.0003493006703642677,6.63319320540447e-05
-2.9032554626464844,0.5717524886131287,0.277580589056015,-8.49647714080311e-05,6.633303269298999e-05,0.00027481935439059764
-2.9032607078552246,0.5717241168022156,0.2775571048259735,9.031202227285022e-05,0.00029056202778416,0.00015254140630677565
-2.903233051300049,0.5717311501502991,0.2775968611240387,-9.403804072525843e-05,0.00010051647829474562,0.00021224747126963203
-2.9032769203186035,0.5717412233352661,0.27753978967666626,-0.00010969916615255059,0.0003100214728273629,0.0003569850115418476
-2.903165340423584,0.5717344880104065,0.27760249376296997,-0.0001778667465658383,9.83412432085497e-05,9.535868574982337e-05
-2.9032363891601562,0.5717227458953857,0.2775591313838959,-3.5709315395436845e-05,0.00013121831716782255,0.00013375050892226547
-2.903266429901123,0.5717325806617737,0.27752962708473206,2.0338926330631526e-05,0.000308840068762941,0.00013724283511765917
-2.903294324874878,0.5717325806617737,0.2775689661502838,1.7728712465967496e-05,2.360059888192449e-05,0.000320434776774809
-2.9032435417175293,0.5717325806617737,0.2775591015815735,-1.6047216673885462e-05,0.00022457907144017857,0.00021099872709902322
-2.903179407119751,0.57174152135849,0.27757006883621216,0.00016173585489954044,0.0003915169471951295,6.908365666132216e-05
-2.9032561779022217,0.5717443227767944,0.2775422930717468,3.451723624225594e-05,2.8096889728604573e-05,0.00017237711717709098
-2.9032325744628906,0.5717726945877075,0.27757588028907776,0.00022133655580691957,7.074189920192701e-05,6.268209829308783e-05
-2.9032039642333984,0.5717737078666687,0.27757883071899414,0.00028379917627326194,0.0003374674258972642,-7.149258837163013e-05
-2.903156280517578,0.5717204213142395,0.2776491940021515,0.00012255761062512634,0.00025235541511335315,5.315301939512644e-05
-2.903184175491333,0.5717726349830627,0.2776619791984558,2.5635733432154142e-05,6.273679219878917e-05,6.41055995858207e-05
-2.9031758308410645,0.5717260837554932,0.2776443362236023,8.978501880610477e-05,0.00033303631941184445,-0.00014580781234834289
-2.9032137393951416,0.5717300176620483,0.2776099741458893,-9.372175855709103e-05,0.00029732734618501756,9.434024869228452e-05
-2.9031529426574707,0.5717546343803406,0.27763643860816956,2.3044227036624206e-05,0.00019352524324708377,0.00014966949257145173
-2.9032065868377686,0.5717356204986572,0.27756959199905396,-0.00017088111261923933,0.00023376814053629197,-8.10077988763249e-05
-2.9032764434814453,0.5717591643333435,0.27753880620002747,-1.9071625174766957e-05,0.00014286714992770423,0.00023470688474011982
-2.903221607208252,0.5717729926109314,0.277621865272522,-2.453363509147409e-05,5.5283598625770474e-05,0.00017553500025897916
-2.9033005237579346,0.5717419981956482,0.2775150537490845,-0.00016343103259119885,-4.592354429239886e-05,0.0002731867391340035
-2.903257369995117,0.5717262625694275,0.2775247097015381,-2.7177274874725985e-05,0.0001797188128792032,0.0001101022378163111
-2.9031505584716797,0.5717436075210571,0.2775898575782776,0.00021499641567757178,0.00044499211671106893,-5.674210042399435e-06
-2.9031474590301514,0.5717349648475647,0.2776423990726471,0.00026838147252413884,0.00010516022025214327,7.70680305746559e-05
-2.903280258178711,0.5717196464538574,0.2775801718235016,7.589560910719184e-05,6.002332405424573e-05,0.00025676424308159894
-2.903172492980957,0.5717268586158752,0.27762752771377563,0.000189418363241955,0.000285363189815833,1.57924550572007e-05
-2.90324068069458,0.5717136859893799,0.2776126563549042,-9.259588526183655e-05,-4.448889926630866e-05,0.0001692941807673179
-2.9032084941864014,0.5717589259147644,0.27758753299713135,0.00012871638512694744,0.0002808615155163431,0.000133741096093964
-2.9032351970672607,0.5717599391937256,0.27759355306625366,5.357979039538151e-05,2.5587163107829547e-05,0.00020833381937508408
-2.903200387954712,0.5717992186546326,0.2775939702987671,-6.589513041037234e-05,0.0004004491718406107,-0.00019702144533204706
-2.90325665473938,0.5717645883560181,0.27750885486602783,4.689874665615416e-05,6.495918796284726e-05,0.00026224705759983046
-2.903296947479248,0.5717505812644958,0.27754369378089905,-6.164640618549614e-05,0.0002154835452148477,0.00017020935111706795
-2.9032504558563232,0.5717141032218933,0.27758029103279114,-5.828048451528289e-05,-2.2711577405857678e-05,0.00017991728159005954
-2.9032979011535645,0.5717297196388245,0.2775294780731201,-9.340394985188062e-05,0.0002397439334096846,0.0002199001977049745
-2.9032092094421387,0.5717027187347412,0.27758803963661194,-0.00019095834662945905,0.00016826223446853245,0.0001775163684580816
-2.903233051300049,0.5717396140098572,0.2775794565677643,4.8965262104642253e-05,0.00012433047363636393,0.0001205981413327752
-2.903273105621338,0.571729838848114,0.2775917649269104,3.015086885489446e-05,0.00014845643691556974,0.00012868863683393298
-2.9032795429229736,0.5717458724975586,0.2775776982307434,7.003549356829708e-05,0.00014538163915419234,0.00025673719573610884
-2.9033329486846924,0.5717361569404602,0.2775401771068573,0.00013968557048594417,1.3571814591623792e-05,0.0003116437723715407
-2.903270721435547,0.5717764496803284,0.277554988861084,-9.675905370830081e-06,9.667040636835678e-05,0.0002037729109338974
-2.9032089710235596,0.5717615485191345,0.27760350704193115,0.0001066494983644848,2.712200336017611e-05,0.00013920809392215154
-2.9031951427459717,0.5717983245849609,0.2775721848011017,0.0001928033052434007,0.00021506321487116747,0.00011236058657174697
-2.9031875133514404,0.5717545747756958,0.2775719463825226,0.0003020286625959531,0.0002225345127540039,0.00010721765826575999
-2.9032421112060547,0.5717517137527466,0.27762189507484436,-3.5487687352191895e-05,0.0002229949995242308,0.0002622267346058733
-2.9032764434814453,0.5717129111289978,0.27757734060287476,-2.3822356463097582e-05,9.667421831131914e-06,0.00018101919053817363
-2.9032046794891357,0.5717655420303345,0.27758610248565674,3.182037494409822e-05,0.0004506934007478104,-2.1212082922622588e-05
-2.903290271759033,0.5717130899429321,0.27759501338005066,-0.00024509363554248116,0.00015956704707631737,0.0002417666859194786
-2.903228998184204,0.5717034339904785,0.2776046395301819,-1.2089976686969889e-05,0.00023621825234037077,0.0002088831071269116
-2.9032928943634033,0.5717372298240662,0.2775627374649048,-5.3317912381326345e-05,0.00023976306657219235,0.0002666796884725794
-2.9032692909240723,0.5717611312866211,0.27755171060562134,7.024343223876768e-05,0.0003025230542821326,0.00016815532764413653
-2.9032294750213623,0.5717636942863464,0.2775678038597107,0.00016654907642184842,0.00022607032420695074,0.00012119506858206827
-2.903181552886963,0.5717778205871582,0.2776091396808624,0.00010391380370013566,5.76603878953293e-06,0.00019292563296386428
-2.9032480716705322,0.5717622637748718,0.2775513827800751,0.0001307290349183387,-0.00010907213833509008,4.725935385037711e-05
-2.903258800506592,0.5717705488204956,0.2775295078754425,6.0410008576732416e-05,0.00013739674721083108,0.00022711274684862208
-2.9032390117645264,0.5717592239379883,0.2775789797306061,-9.165030709272563e-05,0.00012109852871221596,0.0002958123005043732
-2.903303384780884,0.5717259645462036,0.2775753438472748,-0.0001542181835201776,0.00016470708094163097,0.00010727566007931687
-2.903275966644287,0.5717045664787292,0.27758339047431946,-0.00015808519205152432,7.326176766050658e-06,0.0003348881144606743
-2.9032340049743652,0.5717362761497498,0.27759337425231934,-3.515902555301057e-05,0.0002619420961208307,0.00011579231869354518
-2.9033195972442627,0.5717145800590515,0.27752000093460083,-0.0001255706983189701,0.00017642773230926842,0.0003535636720472841
-2.9033401012420654,0.5717146396636963,0.27752694487571716,-0.0003629737916638611,2.2680212785134486e-05,0.0003216971082857274
-2.903310775756836,0.5717189311981201,0.2775616943836212,6.374367828616519e-05,0.0003885187783527669,0.000212085766331833
-2.9033091068267822,0.5717626810073853,0.27751079201698303,-0.00017940012309242858,5.196085444286591e-05,0.00037940870087437223
-2.903280735015869,0.571744978427887,0.2775118052959442,-4.42958808314431e-05,0.00010995556738416622,0.00016364211657628346
-2.9033093452453613,0.571732223033905,0.2775351405143738,-0.00010119048850936494,0.0001183051932060581,0.0002441792833824368
-2.903247117996216,0.5717436075210571,0.27759850025177,7.305739220175718e-05,0.00013649225474166997,6.51975660840976e-05
-2.9032020568847656,0.5717162489891052,0.27760231494903564,8.163572723565605e-05,0.00011333779787291706,0.00019245306422369893
-2.9031872749328613,0.5717115998268127,0.27761831879615784,0.00015804339359143637,0.00014960567504790188,7.223775036952108e-05
-2.903146266937256,0.5717194080352783,0.277645081281662,8.233885703662771e-05,0.00030882366500823485,0.00016088564999573813
-2.9032366275787354,0.5717502236366272,0.2776034474372864,0.0001661532862877606,-5.778858302728948e-05,0.00020199533957542773
-2.903231382369995,0.5717235207557678,0.2775922119617462,0.0002104062566447464,0.00022856152192656144,0.00021187385328792202
-2.9032680988311768,0.5717352032661438,0.2775556147098541,-3.055828342448076e-08,7.67651971625167e-05,0.00017441809015890632
-2.9033031463623047,0.5717527270317078,0.27753710746765137,8.981681607018786e-05,0.00022508464498220435,0.00023230430899945874
-2.9032740592956543,0.5718039870262146,0.277551531791687,-6.879143978781126e-05,-2.2636000928002044e-06,0.00020247705546841218
-2.903247594833374,0.5717752575874329,0.27752768993377686,-0.00015351501795460136,0.00020746794565654927,0.0003277351128019511
-2.903224229812622,0.5717403888702393,0.2775724232196808,5.869680356428083e-05,0.00010982801981237833,0.00022408688437226904
-2.903214931488037,0.5717335939407349,0.2775627076625824,0.00010267123912412695,0.0003259999245450606,0.0001506824050580797
-2.903214931488037,0.571740984916687,0.27761611342430115,0.000166008360906432,6.173322050767573e-05,0.00018467521426592472
-2.903136730194092,0.5717219710350037,0.2776302397251129,0.00023776034882953722,0.000343883763149187,2.8338186067565498e-05
-2.90315318107605,0.5717214345932007,0.27761179208755493,0.00019099615178536905,0.0002522977639042729,-8.448039112881685e-05
-2.90317964553833,0.5717543959617615,0.2775937616825104,0.00028505874564163365,0.00020830818472568292,3.129232621737696e-05
-2.9031686782836914,0.5717653036117554,0.27762654423713684,0.0002827175662711475,-6.60400310814854e-05,6.551107040741115e-05
-2.9032034873962402,0.5717447996139526,0.2775849401950836,0.00013263782168371536,2.9880113223688345e-05,0.00017504589260991497
-2.903254985809326,0.5717705488204956,0.277552992105484,0.00014698947047560112,6.624339910928269e-06,0.0002175424800575072
-2.903168201446533,0.5717970728874207,0.277614563703537,0.0001239053672944576,0.00019969095054784064,2.215549692349629e-05
-2.9032130241394043,0.571760892868042,0.2776215076446533,0.00013806754863799126,0.00018937025236359707,0.00020558949204964633
-2.903269052505493,0.5717413425445557,0.27755555510520935,-4.9798072612299196e-05,0.00039121408378772353,0.00017969829176419231
-2.9032340049743652,0.5717200040817261,0.2775591015815735,-0.0002144629595681117,0.00022715880949915484,0.0003461296707088319
-2.9032254219055176,0.5717110633850098,0.27755942940711975,-9.600437388476472e-06,0.00029421843361458007,0.00012414016143367924
-2.903334379196167,0.5717138648033142,0.2775573134422302,-0.00031601991887769264,-5.803822238813009e-05,0.0003769192538077235
-2.9033024311065674,0.5717220902442932,0.27755099534988403,-5.6658042383651695e-05,0.0005877351642352942,0.00012641970259895494
-2.903228521347046,0.5717383623123169,0.277577668428421,-0.0001103168869095115,0.00022611396480101532,3.414098935857134e-05
-2.903303861618042,0.5717296600341797,0.2775188088417053,-0.00014043393304659862,0.0002750675206081459,0.00020479720369405614
-2.9033823013305664,0.5717999935150146,0.2775503396987915,-0.00024886545420643296,9.425970115008142e-05,0.0002137007822446765
-2.9032020568847656,0.5717499256134033,0.27761220932006836,5.547874828355171e-05,-9.879814290000297e-05,0.00019131326738561395
-2.9032344818115234,0.5717645883560181,0.2775874435901642,0.0002337076158744162,0.00018744357113857453,0.0001753191633307542
-2.9032068252563477,0.5717533826828003,0.27753058075904846,0.000238451706728088,-7.914117567442595e-05,0.00019689444949740398
-2.903212547302246,0.571744441986084,0.2776123285293579,0.00022155547479893716,0.00010798382877342711,0.0001618087700941231
-2.9032509326934814,0.5717607140541077,0.27762770652770996,0.00013607059658316591,6.987291836888047e-06,0.0001841490248956708
-2.9032835960388184,0.5717394948005676,0.2775792181491852,1.2687545713016317e-05,0.000441684692485284,9.762030885078702e-05
-2.903298854827881,0.5717471837997437,0.2775331139564514,-0.00016716377716536612,0.00027550580315778735,0.0004684695884854113
-2.9033260345458984,0.5717552900314331,0.277559369802475,-6.704205638427461e-05,0.0001257859805667079,0.0002686190147507977
-2.9032633304595947,0.5717589259147644,0.2775515615940094,-3.616226829431118e-05,0.0003383040230518553,6.089492885994984e-05
-2.9032585620880127,0.571765124797821,0.277588814496994,8.29697259998706e-05,0.00022903897832497654,0.00016317721636130553
-2.9032223224639893,0.5717843770980835,0.27755501866340637,8.237290000670624e-05,0.00038693130635504634,0.00013099717213760272
-2.903212308883667,0.5717816948890686,0.2775803208351135,-4.0955594679282167e-05,0.00029097465848694845,7.846354173449178e-05
-2.903226137161255,0.5717566013336182,0.27761319279670715,-7.686084263048875e-05,0.0003658492069276183,3.72388505169447e-05
-2.9031176567077637,0.5717533826828003,0.2776404321193695,0.00022502109041079303,0.0002630326122113246,-9.77536830358161e-06
-2.9032235145568848,0.5717341303825378,0.27758434414863586,0.00011725641586702916,0.00023847864845288717,5.5595312814614366e-05
-2.903210401535034,0.5717503428459167,0.2776607573032379,0.0001278750629187734,3.0769650627564936e-05,4.863935746263855e-05
-2.9031805992126465,0.5717467665672302,0.2776515781879425,0.00023142366546370099,0.00023416685307899314,1.0100280842935406e-05
-2.9032063484191895,0.5717259049415588,0.2776181995868683,8.0388969421758e-05,9.15231922614083e-06,0.00020325220585712078
-2.9032435417175293,0.5717723369598389,0.27759334444999695,9.171274252375268e-06,4.639224346204365e-05,0.0001437666156886132
-2.9032299518585205,0.5717210173606873,0.2775726020336151,9.121054370808619e-05,9.14069290451476e-05,0.0001747500855134336
-2.9032158851623535,0.5717570781707764,0.2775930166244507,0.00026514461789158163,0.00019044236771350993,0.00012646157084216428
-2.903252363204956,0.5717523097991943,0.27756598591804504,-0.00010529180670579012,0.00011766487997698862,0.0003131715076774711
-2.903200626373291,0.5717315077781677,0.2775799334049225,8.269587579564754e-05,0.0002830650036803995,0.00011858024363481587
-2.903249740600586,0.5717610716819763,0.2775576710700989,-3.152864122128215e-05,-0.00014016591307991236,0.00023426330546989422
-2.903249740600586,0.5717079043388367,0.27755770087242126,5.7989772921562714e-05,0.000398966288323203,0.00010291898709628498
-2.9032645225524902,0.5716665387153625,0.27758365869522095,-0.0001439150103669398,-0.00021786409405667972,0.0002356775401468139
-2.903214931488037,0.5717424750328064,0.27755892276763916,0.00020194965883205655,0.0001346724453829081,0.00018994385674075541
-2.903247356414795,0.571715235710144,0.2775176167488098,-5.503677571369268e-05,0.00011159690947651764,0.00021217456247614596
-2.9032301902770996,0.5717315077781677,0.277575820684433,-2.85903151173566e-05,9.479160403586825e-06,0.00027173743835279284
-2.9032142162323,0.5717119574546814,0.2775716483592987,0.0001705493492923606,-9.815439367761435e-05,0.00011443254775983696
-2.903214931488037,0.5717575550079346,0.2775830328464508,3.977044794978214e-05,-0.0002011825446083664,0.00019263821075832667
-2.903322458267212,0.5717387795448303,0.2775118947029114,0.00013268696909733948,-0.0002235904133275917,0.0003703088199901165
-2.9033286571502686,0.5717152953147888,0.2774902880191803,-7.48182652836318e-05,6.47584159169975e-05,0.0002444660267725408
-2.9032528400421143,0.5717508792877197,0.2775583863258362,8.891546841723473e-05,1.4700339591146448e-06,0.0003260225682268092
-2.9032318592071533,0.571736752986908,0.27759379148483276,0.0001054485097655115,0.00014481214947478403,0.00016086564074960038
-2.9032959938049316,0.5717383027076721,0.2775302529335022,-2.945883362690322e-05,7.688941295828707e-05,0.0002136219135264002
-2.9032394886016846,0.5717224478721619,0.27758148312568665,3.1381678371191973e-05,0.00012184023417630317,0.00018070829308156964
-2.9032421112060547,0.5717363357543945,0.2775440812110901,-5.983646175365253e-06,0.00017410899174404403,3.325887087829946e-05
-2.903266429901123,0.571751594543457,0.2775396406650543,1.4262822035901124e-05,0.00036601855152602084,7.424019526241437e-05
-2.9032974243164062,0.5717605352401733,0.2775173485279083,-0.0002270973814389561,0.00015266052308250333,0.00019649923699705953
-2.903226375579834,0.5717479586601257,0.277622252702713,4.871751052638644e-05,0.00013958020448972565,0.00018720668753164236
-2.903225898742676,0.5717691779136658,0.2776138186454773,0.0002870735558103816,0.0003585302161121971,-5.789792915064591e-06
-2.9031453132629395,0.5717734694480896,0.27763280272483826,0.0002772614324401062,0.00013333714311872995,-1.1202089755054472e-05
-2.903221607208252,0.5717346668243408,0.27757635712623596,0.00016477073195059964,0.00012788079458544624,0.00019265274682440145
-2.9032580852508545,0.5717913508415222,0.2775796055793762,8.954583329548948e-05,1.2612104691383835e-05,0.00016340669796884591
-2.903190851211548,0.5717779994010925,0.27766939997673035,0.0002566033736908033,0.0003001050272612555,-3.863000931148773e-05
-2.9032206535339355,0.5717784762382507,0.27762937545776367,8.205196222117858e-05,0.00020623223952032947,0.00013207745234910482
-2.903289318084717,0.5717843174934387,0.2775891423225403,-4.481597763536318e-05,0.0001295456771237732,0.00027610065294103256
-2.9032557010650635,0.5717920660972595,0.27761605381965637,-3.821438924338901e-05,3.1931610317358016e-05,0.0002102398141784389
-2.903284788131714,0.5717841982841492,0.2775643765926361,-6.467378691487501e-06,0.0001428562316440707,0.00020477129445764766
-2.9032764434814453,0.5717491507530212,0.27756401896476746,-3.6384000705855427e-06,0.00041769680326819556,0.0002733461393638846
-2.9032440185546875,0.5717526078224182,0.27756986021995544,-5.358659989100393e-05,0.00028286090699194814,-1.4312693523026043e-05
-2.9032793045043945,0.5717383027076721,0.2775995135307312,-0.00012713333241641783,0.00028806347044874444,0.0002305474131040249
-2.903275966644287,0.5717253088951111,0.2775537669658661,-6.621698201889088e-05,6.646577469630512e-07,0.0001595169082360731
-2.9032394886016846,0.5717184543609619,0.27757957577705383,7.400324892352775e-05,0.0004342314542842785,0.0001389097905340261
-2.903210163116455,0.5717480778694153,0.27759265899658203,0.00010676071895055737,0.00035716854225546725,0.0001952987826102041
-2.903258800506592,0.5716941356658936,0.27759015560150146,-9.463524526792242e-06,-6.1015752348710605e-05,0.00016430049166579787
-2.9032530784606934,0.5717360377311707,0.27757710218429565,0.00012824360153811405,-4.667561939509817e-05,0.00013892053266203707
-2.9032630920410156,0.5717422962188721,0.2775793969631195,8.736313207777748e-05,0.00016554522403977253,0.0001961512736480893
-2.903240919113159,0.5717447996139526,0.27755916118621826,0.00011852062330281905,0.00022345567780768875,4.587898539681015e-06
-2.9032206535339355,0.5717490911483765,0.27757951617240906,5.864416990648456e-05,0.0002726639492252769,0.00016871894171210415
-2.903319835662842,0.5717606544494629,0.27752357721328735,-1.01450516348523e-05,0.0002081255542314377,0.00020435346817900893
-2.9032111167907715,0.5717277526855469,0.27755334973335266,-5.0145302658422496e-05,-7.945204971904435e-05,0.00026042958478651214
-2.903282880783081,0.5717620849609375,0.2775326371192932,0.00011461556863610145,0.00016837011508358328,0.0002599604626887719
-2.9032585620880127,0.5717374086380005,0.2775419056415558,7.631538164071917e-05,0.00027229803561457154,0.00010272409428321176
-2.9032437801361084,0.5717065930366516,0.2775392532348633,-0.0002508654452519597,-8.283302566894675e-06,0.00016239389333087267
-2.9032673835754395,0.5717101693153381,0.27755218744277954,-0.00018881265811740794,0.0002091532323743604,0.0003207278047663731
-2.903263807296753,0.5717002153396606,0.27755531668663025,-3.746177964877285e-05,9.666764369904584e-05,0.0003029089917614192
-2.9032371044158936,0.571697473526001,0.27759605646133423,-6.325279423865551e-05,0.00010859374691135028,4.8529647569866324e-05
-2.9031238555908203,0.5717371702194214,0.2776382267475128,0.00016088606871158726,-9.096826653960597e-05,0.0001207814947270593
-2.903186559677124,0.571740984916687,0.2776181399822235,0.00014423102844938655,0.00013882538700079578,0.000146503297795108
-2.9031805992126465,0.571754515171051,0.2776382565498352,-3.166634095600462e-05,-4.80665158981316e-05,5.7146714208194855e-05
-2.903169631958008,0.5717483758926392,0.2776263356208801,0.0004193326434210291,0.00026360674084815425,-7.037683271380087e-06
-2.903189182281494,0.5717558264732361,0.2776902914047241,0.0001353957980183869,6.302178297389162e-05,0.0001221043811130013
-2.9032158851623535,0.5717567801475525,0.27762919664382935,-6.805245899817965e-05,8.382973410391213e-05,0.00020505202606025953
-2.9032158851623535,0.5717484354972839,0.27759021520614624,-0.00013481570164731101,0.00012430516121334994,0.0001609688648857231
-2.9031693935394287,0.5717676877975464,0.27758529782295227,0.00013991755864789217,0.0004052124963017887,-2.1444225107467223e-05
-2.9032301902770996,0.5717691779136658,0.2776147723197937,9.09620950550215e-05,0.0004124935674306556,8.154794651619992e-06
-2.903176784515381,0.5717722773551941,0.2776080369949341,-1.0005297950174371e-05,0.0003114121225295271,5.318067185084403e-05
-2.903205394744873,0.5717906355857849,0.2775602340698242,2.187804182262959e-05,0.00032236998863772396,0.00015813464867167718
-2.903233766555786,0.5717496275901794,0.27755826711654663,-0.00016813937121072688,0.0003527199528437381,0.0001569689809599766
-2.903278112411499,0.5717582106590271,0.2775619626045227,4.4032070673926036e-05,0.0002557803782454267,0.00016798645011695197
-2.90327787399292,0.5717877745628357,0.2775440812110901,-2.322957103695355e-06,9.794741031113018e-05,0.00018529582515150762
-2.9032177925109863,0.5718024969100952,0.27760937809944153,0.0003076861194961369,9.143064052614627e-05,0.00015193140404871745
-2.9031662940979004,0.5717567801475525,0.27760636806488037,0.00017887913095232288,5.602240422017722e-05,6.665790461490956e-05
